Scenario_ID,Month,Date, Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,13,2027-03-31,2.9055142,2.7506366,2.6552408,2.60247,2.6011674,2.6899076,2.9862354,3.3492255,3.6974802,4.5239086,4.435064
1,14,2027-04-30,2.798125,2.632413,2.5731447,2.5077815,2.5252237,2.6352167,2.9186945,3.296887,3.6810977,4.4675994,4.381818
1,15,2027-05-31,2.6886396,2.4955106,2.454692,2.4029574,2.4107513,2.549032,2.8444982,3.2378876,3.638014,4.4189944,4.3352375
1,16,2027-06-30,2.5726752,2.364865,2.370633,2.325471,2.3559384,2.4943771,2.8125024,3.215816,3.5682878,4.368542,4.327159
1,17,2027-07-31,2.469889,2.2413692,2.2588947,2.2204504,2.278315,2.4039867,2.6890607,3.1548278,3.5572376,4.3300605,4.2684875
1,18,2027-08-31,2.3682575,2.134112,2.183573,2.1191516,2.1360202,2.3071828,2.6200538,3.0601254,3.5433722,4.329183,4.2552943
1,19,2027-09-30,2.2484136,2.0316644,2.0816712,2.064046,2.0597432,2.2044759,2.5287442,2.9988527,3.4600842,4.2871366,4.228734
1,20,2027-10-31,2.130771,1.9255658,1.963497,1.9449664,1.93271,2.1479783,2.4535213,2.96307,3.4837935,4.2792706,4.2128444
1,21,2027-11-30,2.0738072,1.872413,1.8582139,1.8221598,1.8303992,2.0509117,2.344794,2.9219637,3.4508352,4.2823772,4.185903
1,22,2027-12-31,1.9128015,1.7594061,1.7466378,1.7123656,1.74553,1.9282002,2.293696,2.8550944,3.410087,4.2275453,4.1936116
1,23,2028-01-31,1.8152552,1.6842551,1.6156145,1.595709,1.626699,1.7690942,2.1992788,2.8074138,3.3648896,4.196696,4.1622252
1,24,2028-02-29,1.7179718,1.5628753,1.4980457,1.470294,1.5136706,1.6810985,2.094694,2.7750106,3.3096495,4.159919,4.0988426
1,25,2028-03-31,1.6149719,1.4187315,1.4088147,1.4080932,1.4466221,1.6368484,2.0311804,2.7011824,3.2864692,4.162811,4.0478573
1,26,2028-04-30,1.4852407,1.2937527,1.2830355,1.2860606,1.364672,1.5460991,1.9658579,2.6497216,3.2726386,4.154922,4.040766
1,27,2028-05-31,1.4379239,1.2076604,1.1698537,1.2088947,1.307023,1.510756,1.9388009,2.6445615,3.2395935,4.1560264,4.0454893
1,28,2028-06-30,1.3961766,1.0998967,1.0950246,1.1279187,1.2498002,1.437074,1.9056994,2.6203988,3.2140064,4.153622,4.037083
1,29,2028-07-31,1.3505511,1.0141923,1.0259273,1.0595031,1.1824508,1.4028637,1.8819797,2.5634136,3.192153,4.135296,4.042937
1,30,2028-08-31,1.2789369,0.9487729,0.9487674,0.9854739,1.1085968,1.3634672,1.8552948,2.5266762,3.152094,4.091614,4.0230994
1,31,2028-09-30,1.2275162,0.8876858,0.89518857,0.8758662,1.0356154,1.2971263,1.7974538,2.4928474,3.1541274,4.032048,4.008938
1,32,2028-10-31,1.1582623,0.8211591,0.8176122,0.8090496,0.9647527,1.265276,1.7065632,2.42711,3.122164,4.0189686,3.9883556
1,33,2028-11-30,1.100651,0.7538676,0.7353883,0.71006656,0.8670311,1.1460552,1.6365814,2.3804817,3.0853534,3.9861019,3.9390094
1,34,2028-12-31,1.0225925,0.6973474,0.6489346,0.6312895,0.77591276,1.0490923,1.5538237,2.3193955,3.0314279,3.9688644,3.8863688
1,35,2029-01-31,1.0027199,0.61784625,0.5872216,0.5619519,0.73035955,0.99297214,1.4822135,2.2509315,2.9871035,3.9903827,3.860433
1,36,2029-02-28,0.9471476,0.5675757,0.50074553,0.4988246,0.65488577,0.9352329,1.4297936,2.2208278,2.9547315,3.981905,3.8893137
1,37,2029-03-31,0.90093994,0.5407493,0.5030761,0.4433577,0.64267874,0.8375201,1.4042985,2.1655908,2.9293103,3.92333,3.9036732
1,38,2029-04-30,0.866694,0.5128045,0.47492242,0.40150833,0.6241114,0.8102162,1.3942702,2.1502259,2.90442,3.910738,3.9268677
1,39,2029-05-31,0.83398104,0.4962082,0.4618969,0.38445497,0.6234696,0.8135581,1.3663228,2.1368093,2.9207187,3.952722,3.926281
1,40,2029-06-30,0.8418541,0.4768541,0.44616437,0.36399293,0.6179037,0.84427476,1.3613267,2.105741,2.9437494,3.935362,3.9683673
1,41,2029-07-31,0.856544,0.4730773,0.4386053,0.35855675,0.5926459,0.801749,1.3207176,2.1050122,2.9013283,3.9113436,3.9586515
1,42,2029-08-31,0.8618653,0.45930767,0.41411805,0.34396648,0.584743,0.7923186,1.2992046,2.1102376,2.8899646,3.9249065,3.9526408
1,43,2029-09-30,0.8450422,0.44638896,0.42468977,0.3365984,0.52550936,0.75359607,1.2777534,2.1244564,2.9035525,3.9142435,3.9423482
1,44,2029-10-31,0.86600614,0.45307183,0.38325238,0.35541797,0.47628212,0.7230451,1.2152472,2.119823,2.8154244,3.888744,3.9379447
1,45,2029-11-30,0.8640294,0.4622991,0.3943174,0.31411362,0.44974995,0.66747093,1.1450124,2.0547419,2.7759566,3.8421156,3.9715633
1,46,2029-12-31,0.8624718,0.48072004,0.39755273,0.31953144,0.45184278,0.6286235,1.1118548,2.0271099,2.7731175,3.8003395,3.9275246
1,47,2030-01-31,0.92151666,0.48081946,0.4200561,0.3223126,0.4351542,0.60805607,1.0508561,2.0350451,2.7381802,3.7830822,3.8920376
1,48,2030-02-28,0.9023347,0.48200727,0.41968083,0.34059,0.4307723,0.57589936,1.0284059,2.0213022,2.734383,3.7509027,3.8642688
1,49,2030-03-31,0.87168264,0.48106718,0.42777085,0.33577633,0.45707774,0.52954626,1.0232358,1.9604262,2.731113,3.7530727,3.8267283
1,50,2030-04-30,0.8774364,0.5041373,0.44839644,0.35236263,0.464823,0.56468654,1.0386345,1.9237443,2.6886072,3.688996,3.8127527
1,51,2030-05-31,0.8758397,0.5318804,0.4674971,0.36260676,0.42283654,0.5810678,1.0184994,1.916185,2.630608,3.654664,3.7803025
1,52,2030-06-30,0.89016986,0.53900886,0.50079846,0.36762,0.42722154,0.5521381,0.95711136,1.8846818,2.5984,3.6832647,3.7513359
1,53,2030-07-31,0.8897748,0.54248977,0.50368,0.357172,0.38906884,0.5396106,0.90760446,1.8667458,2.5538588,3.631617,3.672501
1,54,2030-08-31,0.90349174,0.5782149,0.52248,0.357929,0.3637352,0.531502,0.8889296,1.8262801,2.521132,3.6025717,3.632578
1,55,2030-09-30,0.945971,0.6234851,0.53584003,0.35389566,0.357574,0.4997096,0.8403702,1.761838,2.4762325,3.5582526,3.5680676
1,56,2030-10-31,0.9504955,0.6542363,0.5233371,0.36955547,0.32036424,0.45475984,0.774534,1.6691592,2.420781,3.4923408,3.4984841
1,57,2030-11-30,0.95414877,0.66115904,0.5436413,0.3469062,0.31201124,0.43322802,0.75531673,1.577728,2.419236,3.4094698,3.4865012
1,58,2030-12-31,0.993047,0.6758318,0.541311,0.35684133,0.32940435,0.42378736,0.6789808,1.5479908,2.4309158,3.3589277,3.4888716
1,59,2031-01-31,1.0209789,0.6802747,0.56844544,0.3473251,0.32742667,0.4350071,0.6416383,1.5262117,2.3694782,3.3211722,3.5045574
1,60,2031-02-28,0.9621608,0.68198633,0.57778144,0.35271,0.28551054,0.4508989,0.6212523,1.4768856,2.3228111,3.2708416,3.4696655
2,1,2026-03-31,3.7291489,3.6836627,3.5965042,3.4688153,3.4749665,3.4444075,3.5813134,3.817193,4.0230536,4.6599827,4.6954417
2,2,2026-04-30,3.7473774,3.6801531,3.5895646,3.425739,3.4857535,3.3892727,3.562483,3.8117924,4.044906,4.6315875,4.6983075
2,3,2026-05-31,3.677416,3.653991,3.5328884,3.3882587,3.4235985,3.3491607,3.539655,3.7390919,4.048687,4.6251683,4.6598554
2,4,2026-06-30,3.6396506,3.5755188,3.5059197,3.3583028,3.4055684,3.306386,3.4746015,3.7005918,4.025586,4.6680784,4.6633344
2,5,2026-07-31,3.6383822,3.532723,3.4628618,3.3162827,3.3611383,3.284996,3.4494298,3.6961756,3.9849863,4.656127,4.5930824
2,6,2026-08-31,3.5963864,3.4595642,3.436522,3.2617967,3.3118732,3.1976578,3.4344275,3.6898954,3.9245234,4.612896,4.600886
2,7,2026-09-30,3.57209,3.3961332,3.3777459,3.220525,3.2734137,3.1765592,3.4448724,3.6980631,3.956939,4.6344075,4.5786104
2,8,2026-10-31,3.5304432,3.33435,3.3198743,3.1805928,3.2277756,3.178628,3.4163573,3.6732714,3.9107525,4.637188,4.559852
2,9,2026-11-30,3.5117264,3.313686,3.294677,3.1129687,3.1783938,3.167339,3.3821805,3.6552255,3.9037676,4.5919976,4.544322
2,10,2026-12-31,3.457232,3.2274392,3.1970305,3.044274,3.1248708,3.095138,3.3485594,3.640612,3.832307,4.565791,4.555395
2,11,2027-01-31,3.3943148,3.1506,3.1191936,2.9779823,3.0861838,3.061265,3.3186955,3.6198394,3.847197,4.553242,4.5383806
2,12,2027-02-28,3.2809014,3.0482254,3.0189714,2.9100106,2.9828312,3.0146596,3.2298064,3.5883682,3.8156784,4.514433,4.5542135
2,13,2027-03-31,3.1915667,3.0100102,2.9705002,2.8297708,2.9284914,2.9890857,3.190625,3.5571725,3.7723591,4.526684,4.5696783
2,14,2027-04-30,3.119801,2.9305692,2.8860419,2.7477102,2.8796449,2.9641812,3.1060452,3.4998999,3.7483463,4.467911,4.5417347
2,15,2027-05-31,3.0313392,2.8334439,2.8203776,2.6669376,2.7719426,2.9107225,3.0425348,3.4479756,3.7424135,4.431631,4.4747353
2,16,2027-06-30,2.9422278,2.7316878,2.7352462,2.6152627,2.7157128,2.8675828,2.9739668,3.4273639,3.6784203,4.411719,4.462612
2,17,2027-07-31,2.8668838,2.651668,2.6468747,2.5359685,2.6498954,2.8020797,2.8627772,3.3768957,3.672551,4.370622,4.4291916
2,18,2027-08-31,2.7736359,2.564691,2.5874786,2.4681387,2.548863,2.7374449,2.8016837,3.31898,3.6454358,4.35588,4.448849
2,19,2027-09-30,2.662968,2.4829857,2.508028,2.428882,2.5037806,2.6335042,2.7290168,3.266935,3.6183305,4.3091383,4.4292603
2,20,2027-10-31,2.6150508,2.401978,2.439497,2.337984,2.4167519,2.5825746,2.6675022,3.244222,3.6139202,4.302318,4.3982463
2,21,2027-11-30,2.5439637,2.3776603,2.3897963,2.2442482,2.3276017,2.50235,2.6119332,3.2284482,3.6013353,4.283432,4.3616776
2,22,2027-12-31,2.4418168,2.2967196,2.3103714,2.1558173,2.2865646,2.4301949,2.5696468,3.1843376,3.588274,4.254502,4.3762326
2,23,2028-01-31,2.3975518,2.2314835,2.2274413,2.064074,2.1857746,2.2832112,2.5002596,3.130446,3.5578473,4.1814194,4.351405
2,24,2028-02-29,2.3018641,2.1218386,2.135655,1.9668812,2.1112795,2.1999125,2.4722242,3.1120586,3.5205407,4.1639447,4.2969995
2,25,2028-03-31,2.2469974,2.0231173,2.0675833,1.9138962,2.044613,2.137711,2.4233036,3.0512474,3.4923463,4.1656647,4.2780724
2,26,2028-04-30,2.180437,1.9198282,1.9769574,1.8112456,1.9807396,2.084314,2.3456688,3.031076,3.4604034,4.1652126,4.27835
2,27,2028-05-31,2.1523073,1.8231372,1.8921336,1.7476506,1.9133941,2.0232913,2.300773,3.0138388,3.4161718,4.1705966,4.2600503
2,28,2028-06-30,2.0877051,1.7407321,1.8245064,1.7042826,1.8416378,1.944085,2.2521272,2.9789393,3.3571837,4.1793685,4.24019
2,29,2028-07-31,2.0345325,1.6535213,1.7665544,1.6444765,1.7606037,1.8707582,2.2405922,2.911871,3.3587813,4.169868,4.245873
2,30,2028-08-31,1.9605904,1.5770187,1.6947562,1.5693097,1.7098913,1.8336028,2.1856225,2.910467,3.326713,4.1655507,4.2461967
2,31,2028-09-30,1.9337639,1.5128193,1.6449648,1.4906058,1.6417751,1.7783076,2.1313055,2.9093497,3.3878214,4.1122603,4.230797
2,32,2028-10-31,1.848333,1.4224162,1.5807917,1.4144709,1.5849206,1.6986272,2.0610402,2.8458982,3.3560376,4.0555863,4.2018704
2,33,2028-11-30,1.7909912,1.3556402,1.5175538,1.3174446,1.5142524,1.5922412,2.0114908,2.7985344,3.3202877,4.0386834,4.187442
2,34,2028-12-31,1.7190769,1.2953317,1.4492416,1.2352469,1.4398234,1.5196418,1.9748007,2.7383833,3.2691803,4.012278,4.168251
2,35,2029-01-31,1.7208573,1.2272267,1.3863008,1.1599679,1.3793745,1.4599445,1.9322159,2.6726851,3.1967075,4.018248,4.1824813
2,36,2029-02-28,1.6684065,1.1769731,1.2915723,1.1075933,1.3121321,1.3934069,1.8867481,2.6245928,3.1795752,3.9960165,4.200841
2,37,2029-03-31,1.6102707,1.1189752,1.2727165,1.0579536,1.2815228,1.344831,1.8483199,2.5703278,3.1288671,3.9739778,4.214169
2,38,2029-04-30,1.5844021,1.0618563,1.223654,1.0085359,1.2450457,1.3116057,1.8040571,2.5806422,3.090117,3.9153087,4.2055707
2,39,2029-05-31,1.5209081,1.038039,1.19642,0.9611001,1.2159653,1.2761011,1.7485776,2.5568976,3.075135,3.9186897,4.1834445
2,40,2029-06-30,1.4903977,1.0134449,1.1412952,0.92294335,1.187705,1.2683623,1.7169573,2.508015,3.0452085,3.8749897,4.2025967
2,41,2029-07-31,1.4903581,0.9996791,1.1268518,0.9007809,1.1567588,1.2540793,1.6841966,2.4858513,2.9887004,3.8426151,4.20003
2,42,2029-08-31,1.4574666,0.9942789,1.0997717,0.88968515,1.1183779,1.2095578,1.6521676,2.4688857,3.0044227,3.8720562,4.1748457
2,43,2029-09-30,1.4065382,0.96089387,1.0652757,0.8713105,1.0570705,1.1309006,1.5952423,2.455638,2.9939725,3.866885,4.1425905
2,44,2029-10-31,1.403547,0.94353175,1.0436952,0.84850025,1.0244248,1.098145,1.549226,2.4622583,2.9273155,3.8682318,4.1525598
2,45,2029-11-30,1.4121492,0.9486079,1.0350106,0.81505966,1.0129261,1.0411315,1.493026,2.4139442,2.939758,3.8586714,4.1835747
2,46,2029-12-31,1.4196327,0.946563,1.0137331,0.8153446,1.0017185,0.98664284,1.4723172,2.3878126,2.8997576,3.8316596,4.15718
2,47,2030-01-31,1.4332051,0.93940496,1.0167711,0.7929237,0.9838042,0.9498422,1.4031253,2.3848057,2.8638575,3.8177078,4.122752
2,48,2030-02-28,1.4107039,0.9374726,1.0189061,0.77843904,0.9630995,0.9048376,1.3472998,2.3276892,2.8797665,3.797884,4.057817
2,49,2030-03-31,1.3755624,0.89079094,1.0314536,0.75689507,0.9582796,0.8427775,1.3359349,2.2946002,2.8512487,3.7819495,4.0200696
2,50,2030-04-30,1.3976619,0.8882377,1.0225782,0.76067233,0.973881,0.86550426,1.3050544,2.2502441,2.8399053,3.7165601,4.0065737
2,51,2030-05-31,1.3850973,0.8907051,1.0256193,0.7398584,0.9527223,0.87304354,1.2491374,2.2261405,2.8143969,3.6807356,3.9685445
2,52,2030-06-30,1.3937197,0.8664365,1.0260339,0.71459174,0.93726873,0.84102607,1.1821389,2.1590254,2.7754362,3.65668,3.9239058
2,53,2030-07-31,1.3787024,0.85683894,0.9990616,0.6932802,0.90555406,0.79698277,1.1290693,2.1264875,2.7192054,3.596305,3.8892648
2,54,2030-08-31,1.3706777,0.865217,1.0109317,0.69724894,0.8848727,0.7919934,1.0876303,2.1081028,2.6807768,3.5737534,3.8678942
2,55,2030-09-30,1.4018731,0.9015527,1.0302837,0.6772926,0.8735914,0.76179004,1.0541358,2.0682087,2.6365876,3.5463748,3.8161347
2,56,2030-10-31,1.4232626,0.9149234,1.0275607,0.6706743,0.83871174,0.71247196,1.0104494,2.0166852,2.5884428,3.4769917,3.763351
2,57,2030-11-30,1.4371054,0.92250323,1.0546107,0.6499896,0.81768775,0.69508076,0.98471713,1.9564301,2.5778031,3.4389815,3.7405915
2,58,2030-12-31,1.46844,0.927156,1.0199327,0.6311135,0.81403446,0.6706121,0.938468,1.8973523,2.555221,3.3956485,3.7223742
2,59,2031-01-31,1.4841986,0.92122746,1.0356443,0.6159599,0.7944374,0.67184544,0.9238069,1.8769302,2.5181372,3.3674197,3.7096744
2,60,2031-02-28,1.4338682,0.9100108,1.0406506,0.6010666,0.7657037,0.67601657,0.87743187,1.8388085,2.5060048,3.3007529,3.6857612
3,1,2026-03-31,3.6534548,3.6826015,3.5520377,3.464665,3.405418,3.4180634,3.589618,3.7910967,4.043251,4.603428,4.728848
3,2,2026-04-30,3.6156838,3.6276822,3.4915967,3.3997762,3.3591912,3.3649633,3.5214152,3.7884998,4.0317435,4.561144,4.743898
3,3,2026-05-31,3.454458,3.52948,3.409183,3.3117962,3.2853425,3.2789903,3.4949899,3.6903338,3.9750996,4.5094056,4.712104
3,4,2026-06-30,3.4191132,3.4194064,3.3358688,3.2246578,3.218729,3.1505704,3.420741,3.6223574,3.9478683,4.539623,4.7154183
3,5,2026-07-31,3.3700254,3.2968187,3.2663255,3.0940733,3.1480114,3.0788984,3.3373785,3.5672572,3.8248663,4.523954,4.6655893
3,6,2026-08-31,3.2632391,3.1686826,3.1831772,2.9950104,3.048379,2.9726825,3.2473805,3.4858835,3.7653463,4.5236993,4.650471
3,7,2026-09-30,3.1549842,3.0665574,3.05239,2.909572,2.98883,2.890608,3.2448559,3.4831328,3.8116758,4.5129952,4.703172
3,8,2026-10-31,3.047805,2.915218,2.9476771,2.8271668,2.8949869,2.8840563,3.1935143,3.4380107,3.779829,4.488718,4.701206
3,9,2026-11-30,2.9041774,2.793264,2.8654494,2.7033482,2.7833753,2.8256521,3.1110396,3.3858085,3.762908,4.498976,4.6651387
3,10,2026-12-31,2.7581666,2.6758935,2.7313085,2.5895202,2.6834626,2.686887,3.0965028,3.309747,3.743784,4.4721274,4.660618
3,11,2027-01-31,2.6397603,2.5412917,2.5864778,2.4536738,2.5885034,2.6502235,3.0392852,3.2461414,3.7176685,4.423238,4.6303787
3,12,2027-02-28,2.459698,2.3887084,2.4019747,2.3537018,2.4343638,2.5136838,2.914936,3.1662767,3.6476207,4.38,4.624173
3,13,2027-03-31,2.2715461,2.300817,2.3016376,2.18858,2.3537123,2.381866,2.7933912,3.095352,3.6228824,4.344112,4.5652766
3,14,2027-04-30,2.1220021,2.143766,2.173666,2.0558918,2.2534857,2.3466835,2.6941233,3.0314198,3.6442091,4.2975793,4.477547
3,15,2027-05-31,1.9670458,1.963105,2.042173,1.908327,2.1329708,2.215475,2.6323235,2.9387276,3.5968413,4.2445636,4.4204783
3,16,2027-06-30,1.79843,1.7789314,1.9070748,1.8038628,2.0312588,2.142931,2.5825684,2.8711371,3.525529,4.2192874,4.396065
3,17,2027-07-31,1.6702669,1.6282928,1.7685566,1.6708806,1.8891147,2.016861,2.4420176,2.759801,3.4738777,4.203379,4.359316
3,18,2027-08-31,1.5408111,1.4753075,1.6657408,1.5475557,1.6998372,1.9011285,2.3974197,2.6652846,3.4409776,4.171864,4.3374834
3,19,2027-09-30,1.3829217,1.3845468,1.5276144,1.4647951,1.5952892,1.8050818,2.2943063,2.5539625,3.3838482,4.1663013,4.338431
3,20,2027-10-31,1.2777932,1.2431974,1.402395,1.3004808,1.4372752,1.7681801,2.2647405,2.4877646,3.3866,4.132585,4.3142323
3,21,2027-11-30,1.1599431,1.1319449,1.2688134,1.1536155,1.3209164,1.6521131,2.152535,2.4583173,3.3494542,4.0964174,4.2825003
3,22,2027-12-31,0.94793224,1.0429764,1.1455584,1.0040994,1.2151923,1.5375932,2.1344993,2.3837633,3.3410854,4.0761776,4.294539
3,23,2028-01-31,0.83017015,0.92723536,0.98286915,0.8826139,1.061234,1.4066546,2.0423346,2.3226023,3.3090968,4.0364857,4.2512345
3,24,2028-02-29,0.64688873,0.800349,0.8436272,0.7451222,0.93969846,1.3285456,1.9398,2.2643886,3.2638009,3.998495,4.209915
3,25,2028-03-31,0.5385654,0.6482389,0.7341509,0.6723223,0.836493,1.2393506,1.8361638,2.2025623,3.1937146,3.9877858,4.1575246
3,26,2028-04-30,0.37326527,0.518265,0.6070719,0.5613749,0.7402575,1.1003847,1.7611032,2.1526046,3.1634839,3.9771447,4.166143
3,27,2028-05-31,0.27817273,0.41586542,0.4929564,0.46254826,0.6351085,1.060318,1.7084827,2.1541595,3.1094909,3.974197,4.165201
3,28,2028-06-30,0.18239808,0.28900862,0.40198278,0.38225198,0.5509753,0.98186207,1.6756392,2.0816107,3.0396578,3.9791284,4.1466103
3,29,2028-07-31,0.11972451,0.16752744,0.32126355,0.3355732,0.48627067,0.9169924,1.6710314,2.0345187,3.0255265,3.9973485,4.1923623
3,30,2028-08-31,0.0019042492,0.070821285,0.23535681,0.24614239,0.40514827,0.8481655,1.6637577,2.0162058,2.9904356,3.971061,4.208446
3,31,2028-09-30,-0.08585334,-0.0003182888,0.16798306,0.16560578,0.3644774,0.76619077,1.620894,1.9576852,2.97187,3.9581335,4.1838584
3,32,2028-10-31,-0.16515017,-0.056912184,0.091893196,0.09678602,0.3172183,0.7111018,1.53599,1.9257543,2.8894792,3.9484673,4.1402664
3,33,2028-11-30,-0.279279,-0.14002609,-0.0027570724,0.029121399,0.23345423,0.6205368,1.4596086,1.8589675,2.8539174,3.9287872,4.1330876
3,34,2028-12-31,-0.36706185,-0.20210624,-0.1339922,-0.032488108,0.13419819,0.5392761,1.3850849,1.8254802,2.766172,3.88752,4.117235
3,35,2029-01-31,-0.37994075,-0.30088973,-0.19751024,-0.1311686,0.031180143,0.42215824,1.3388264,1.7018633,2.6982498,3.8455703,4.05334
3,36,2029-02-28,-0.42379117,-0.33668423,-0.2788055,-0.18396163,-0.029223919,0.37644696,1.2806029,1.6995463,2.653329,3.8111033,4.0690784
3,37,2029-03-31,-0.5035274,-0.37619638,-0.29802585,-0.22278762,-0.07602954,0.33161712,1.2614584,1.6422243,2.5939536,3.7936716,4.058489
3,38,2029-04-30,-0.5225055,-0.39710617,-0.34397054,-0.26152086,-0.11461282,0.2815311,1.2518535,1.6371365,2.5511,3.774654,4.045355
3,39,2029-05-31,-0.53228545,-0.4010439,-0.3652668,-0.27049446,-0.13348818,0.23772073,1.2369556,1.625525,2.4901142,3.7823787,4.0253015
3,40,2029-06-30,-0.5016148,-0.40099335,-0.348305,-0.27283144,-0.13387609,0.26807618,1.2404559,1.5988436,2.4849575,3.7731957,4.0513387
3,41,2029-07-31,-0.49349904,-0.3966012,-0.33864355,-0.2518921,-0.13940978,0.26377654,1.212107,1.6268983,2.4604754,3.7592006,4.0547657
3,42,2029-08-31,-0.48272157,-0.40872955,-0.3595202,-0.24938965,-0.10011101,0.28205037,1.1909094,1.6570628,2.4551215,3.768332,4.0509276
3,43,2029-09-30,-0.43449426,-0.38796473,-0.3504169,-0.2322886,-0.117458105,0.2699356,1.1677494,1.6567051,2.4818766,3.7613714,4.0596914
3,44,2029-10-31,-0.4334905,-0.39921093,-0.38210797,-0.23017955,-0.1274848,0.24683619,1.1138935,1.6408744,2.4250927,3.7414424,4.051865
3,45,2029-11-30,-0.41545177,-0.39444685,-0.35134506,-0.24040747,-0.1299982,0.22015142,1.0640974,1.5874205,2.4100657,3.7004728,4.068085
3,46,2029-12-31,-0.42080188,-0.36886024,-0.3500321,-0.22027993,-0.1202631,0.17676783,0.994956,1.5431175,2.3783426,3.6657724,4.0443974
3,47,2030-01-31,-0.3683188,-0.35663033,-0.3064344,-0.20985126,-0.097901344,0.14875865,0.93418,1.5171049,2.3385208,3.6350315,3.989111
3,48,2030-02-28,-0.34182715,-0.35932636,-0.27949023,-0.16578388,-0.067785025,0.14189482,0.90324616,1.490202,2.3158607,3.6021636,3.9206696
3,49,2030-03-31,-0.39124036,-0.3294816,-0.25183415,-0.16721606,-0.031950474,0.1606071,0.8702078,1.430696,2.2856574,3.6140347,3.8953047
3,50,2030-04-30,-0.35092854,-0.28163147,-0.2063148,-0.1254077,0.026224852,0.19484806,0.858974,1.411891,2.2176259,3.5488691,3.8731484
3,51,2030-05-31,-0.3139727,-0.25682092,-0.20234156,-0.107703924,0.03636551,0.19685912,0.8491821,1.3787026,2.1614656,3.5058227,3.8815722
3,52,2030-06-30,-0.2277267,-0.24319124,-0.17800069,-0.095347166,0.062306166,0.15135527,0.8040216,1.3468077,2.1564565,3.487662,3.8268492
3,53,2030-07-31,-0.21063018,-0.2290318,-0.13001108,-0.07895255,0.028555155,0.1279695,0.7263875,1.3260417,2.1335475,3.437923,3.7675142
3,54,2030-08-31,-0.15392756,-0.18095279,-0.09877801,-0.064748526,0.017772198,0.13680029,0.69301057,1.2230177,2.1225913,3.441411,3.7293577
3,55,2030-09-30,-0.14519691,-0.10415697,-0.047183275,-0.053710938,0.011775255,0.13806391,0.63726926,1.1238654,2.0482635,3.3944147,3.666468
3,56,2030-10-31,-0.11888838,-0.10906339,-0.0491755,-0.024580717,0.007640362,0.107819796,0.5946932,1.0339298,2.020094,3.3376002,3.612195
3,57,2030-11-30,-0.094297886,-0.06986213,-0.044296503,-0.0259614,0.009421825,0.1278665,0.60289645,0.9623158,1.975064,3.2542565,3.5822406
3,58,2030-12-31,-0.05210352,-0.023192644,-0.02699399,-0.0031597614,0.040851593,0.13343287,0.56473017,0.9166341,1.9397118,3.2074485,3.582079
3,59,2031-01-31,-0.06182146,-0.037219286,0.0006430149,0.0023856163,0.04111457,0.15178704,0.5618286,0.9134095,1.89164,3.1872077,3.6068578
3,60,2031-02-28,-0.07160425,-0.05487156,0.018568993,0.0035045147,0.03419423,0.16003656,0.5403261,0.8781748,1.8471861,3.106658,3.5561385
4,1,2026-03-31,3.693463,3.6925745,3.5857584,3.4712412,3.476214,3.4976404,3.579405,3.81524,4.0708523,4.641735,4.7002425
4,2,2026-04-30,3.6327393,3.6558707,3.5385232,3.4473457,3.465163,3.421817,3.5440135,3.7609074,4.0562887,4.6433682,4.7110972
