Start_Curve_ID,Scenario_ID,scenario_id_within_start_curve,Month,Y_DGS1MO,Y_DGS3MO,Y_DGS6MO,Y_DGS1,Y_DGS2,Y_DGS3,Y_DGS5,Y_DGS7,Y_DGS10,Y_DGS20,Y_DGS30
1,1,1,20,2.6239185,2.835196,2.8941534,2.8195274,2.4898472,2.3851833,2.714324,2.962437,3.4644432,4.092094,3.971311
1,1,1,21,2.5774524,2.732349,2.7800677,2.6740408,2.3011193,2.2346835,2.618937,2.881481,3.4677975,4.062968,3.9497018
1,1,1,22,2.0424724,2.2857935,2.344848,2.2577424,1.8571332,1.7906699,2.202678,2.5300746,3.0893517,3.7271743,3.6091583
1,1,1,23,1.8733294,2.1050053,2.008837,1.9545572,1.5412011,1.4981394,1.9342661,2.3026488,2.9539866,3.6407254,3.5251555
1,1,1,24,1.7616491,1.926394,1.8176734,1.7667608,1.4885678,1.5041723,1.9569721,2.391134,2.9851184,3.6831794,3.6297364
1,1,1,25,1.5618756,1.7011559,1.674109,1.6067481,1.3552213,1.3158545,1.7503974,2.1908436,2.7690282,3.4758203,3.4687486
1,1,1,26,1.5738266,1.7220902,1.6497655,1.6786501,1.527235,1.6039667,2.1140018,2.562675,3.0968688,3.7213674,3.713698
1,1,1,27,1.3753805,1.5269551,1.4294071,1.4482896,1.2656631,1.3572795,1.9484894,2.4931858,3.0451586,3.7120254,3.7728796
1,1,1,28,1.3545003,1.4404244,1.2968566,1.3150461,1.1614189,1.3155842,1.9954019,2.5137262,3.0807972,3.6932983,3.772665
1,1,1,29,0.95772886,1.1994786,1.0632887,1.141505,1.1380572,1.3487625,2.1752295,2.7132492,3.3007927,3.9132516,3.8991277
1,1,1,30,0.8378382,0.9859457,0.83647776,0.9750979,0.9690423,1.2721858,2.1969721,2.7592735,3.3613932,4.0009594,3.9825902
1,1,1,31,0.6896734,0.7998886,0.6645489,0.77381897,0.84241295,1.1408596,2.0567918,2.5357144,3.153214,3.765436,3.7584782
1,1,1,32,0.3747692,0.55634546,0.46179008,0.6149521,0.7930472,1.1779842,2.0857766,2.5839827,3.2357242,3.8134313,3.8137584
1,1,1,33,0.2373457,0.47234774,0.3150406,0.5135331,0.69481826,1.1185634,2.0670204,2.582472,3.2272542,3.773441,3.7408953
1,1,1,34,0.38171244,0.4656391,0.26157236,0.4074793,0.55108666,1.0105667,1.959528,2.5000877,3.1744173,3.776966,3.7505717
1,1,1,35,0.29017258,0.36337137,0.175807,0.35921907,0.46532297,0.9437432,1.871671,2.4510112,3.1603127,3.8353276,3.8445742
1,1,1,36,0.042569637,0.20003223,0.098731995,0.27794933,0.3892784,0.85815144,1.8829556,2.525978,3.3326294,4.0036345,4.0161433
1,1,1,37,-0.009562969,0.14936733,0.026731491,0.24607038,0.33189774,0.7639482,1.7401397,2.3548923,3.2314816,3.9089189,3.9912882
1,1,1,38,0.10174179,0.13299942,-0.026205063,0.1885457,0.25431156,0.6766727,1.7266393,2.31499,3.1537123,3.8005958,3.8527627
1,1,1,39,-0.0900774,0.05857277,-0.110153675,0.113684654,0.2118001,0.65489936,1.6859479,2.3123274,3.1991405,3.8997426,3.977546
1,1,1,40,-0.10903072,-0.019305706,-0.21649742,0.022778511,0.2214899,0.7004168,1.7715144,2.3903098,3.1696181,3.7775478,3.8323758
1,1,1,41,-0.10067034,-0.04022169,-0.21366358,-0.033051968,0.12874031,0.62037444,1.6584725,2.272286,3.0518384,3.6839185,3.7689118
1,1,1,42,-0.31119728,-0.19190788,-0.3538909,-0.20494795,-0.09035444,0.369663,1.4217577,2.0975645,2.937286,3.6865413,3.7840204
1,1,1,43,-0.30651903,-0.14882469,-0.29105854,-0.11885166,0.06976414,0.53587794,1.6114199,2.2611656,3.0686045,3.808328,3.9232402
1,1,1,44,-0.17838526,-0.16765594,-0.27437687,-0.14570332,0.11698961,0.62902,1.7620277,2.4455147,3.2993832,4.0244675,4.212882
1,1,1,45,-0.22356987,-0.11899567,-0.23772049,-0.090489864,0.12007141,0.55259275,1.6188793,2.2733636,3.1830559,3.9622245,4.1841955
1,1,1,46,-0.26463127,-0.18002081,-0.31425285,-0.15482903,0.04949379,0.53665805,1.6452794,2.2625384,3.1597033,3.862601,4.1343946
1,1,1,47,-0.18034029,-0.18678617,-0.34221554,-0.20765829,0.0031733513,0.49321365,1.5982542,2.2012982,3.096926,3.7549021,4.0270762
1,1,1,48,-0.2361145,-0.26326275,-0.35391378,-0.25239325,0.07487774,0.59622025,1.7444866,2.3263254,3.2272253,3.8428745,4.0918226
1,1,1,49,-0.43631506,-0.27183914,-0.3249812,-0.21887112,0.050889015,0.49272013,1.5650015,2.164448,3.0429902,3.6528764,3.9432514
1,1,1,50,-0.32022476,-0.30243015,-0.37063026,-0.24770403,-0.007215023,0.35997868,1.3538394,1.903923,2.7487082,3.3363945,3.674078
1,1,1,51,-0.2864232,-0.2639475,-0.38312435,-0.30902863,-0.12460518,0.18935728,1.1327343,1.6993465,2.532721,3.0976977,3.4417553
1,1,1,52,-0.484365,-0.4486146,-0.52627945,-0.3733225,-0.20803976,0.13031435,1.1303952,1.788583,2.6472282,3.2202854,3.583377
1,1,1,53,-0.33817244,-0.41837263,-0.5033989,-0.34943247,-0.19962263,0.07424164,1.0205367,1.6981578,2.5454917,3.1173458,3.484003
1,1,1,54,-0.37106037,-0.3798771,-0.4299407,-0.28997564,-0.16722059,0.10514641,0.9771247,1.6341379,2.464898,3.0532863,3.5019693
1,1,1,55,-0.27711868,-0.2294712,-0.33819818,-0.22280312,-0.17673254,0.062220573,0.8971205,1.4965072,2.2911246,2.923543,3.3454914
1,1,1,56,-0.25019503,-0.23898649,-0.32230377,-0.18635893,-0.14899015,0.060994625,0.8725457,1.4355974,2.249251,2.882318,3.3511252
1,1,1,57,-0.2527032,-0.19350576,-0.30099916,-0.18697262,-0.16789198,0.04806757,0.8471999,1.3898983,2.1233778,2.7246065,3.1878366
1,1,1,58,-0.15466595,-0.07194948,-0.18173122,-0.14597225,-0.15762472,0.057798386,0.8592489,1.3868005,2.0850525,2.650916,3.1190104
1,1,1,59,0.021800995,-0.050863266,-0.15354204,-0.13119555,-0.19941568,0.062952995,0.8952861,1.4844291,2.200861,2.7855525,3.2540865
1,1,1,60,-0.013646603,0.044806004,-0.044466496,-0.03075409,-0.14204454,0.012599468,0.7127478,1.2457473,1.9580741,2.5503063,3.0218906
1,2,2,1,5.065449,5.338893,5.2737164,4.92868,4.5223627,4.348522,4.2482657,4.343719,4.335486,4.57637,4.4368687
1,2,2,2,5.2243514,5.3081417,5.2928853,4.993893,4.5950723,4.4005065,4.2702556,4.3349657,4.322432,4.5435257,4.4101224
1,2,2,3,5.4079347,5.289666,5.238442,4.925879,4.5747776,4.4097056,4.219197,4.235442,4.1088347,4.304552,4.19513
1,2,2,4,5.1280127,5.4224887,5.466641,5.1870637,4.8764844,4.6882825,4.4801326,4.4311285,4.3558183,4.5269217,4.3850307
1,2,2,5,5.056245,5.2727833,5.326928,5.1743307,4.926512,4.817096,4.6650887,4.6203446,4.585659,4.771366,4.613965
1,2,2,6,5.558358,5.578693,5.5488124,5.2822504,4.95485,4.85064,4.688314,4.616239,4.459308,4.6033983,4.395795
1,2,2,7,4.8396616,4.97529,5.1472917,5.0310893,4.6940455,4.63392,4.575234,4.6163335,4.510643,4.663326,4.4863257
1,2,2,8,4.7023134,4.9241138,4.9416547,4.807885,4.4081273,4.2939672,4.3761296,4.4033484,4.3615036,4.48688,4.3232017
1,2,2,9,4.5634513,4.651788,4.7120004,4.6816845,4.3754473,4.3522487,4.331809,4.3203745,4.207499,4.283986,4.039423
1,2,2,10,4.00235,4.2566833,4.373042,4.3112187,3.9771225,3.907718,4.0162015,4.081948,4.049761,4.1698146,3.892272
1,2,2,11,3.7362452,3.9789915,3.9799402,3.9717908,3.7681625,3.779531,3.9672315,4.1507735,4.308268,4.5882483,4.32397
1,2,2,12,3.4585373,3.626353,3.5981622,3.561398,3.4572206,3.567855,3.7946332,4.017447,4.114683,4.470085,4.26046
1,2,2,13,3.0286431,3.3749094,3.41146,3.3872876,3.3950524,3.5291157,3.8272195,4.0840707,4.2133107,4.5829315,4.384688
1,2,2,14,3.0031044,3.3214984,3.294695,3.2938051,3.3860254,3.621582,4.0334783,4.3466988,4.539301,4.949487,4.705163
1,2,2,15,3.1629941,3.2014046,3.1134582,3.1884632,3.2283163,3.4826298,3.8690627,4.1768603,4.322622,4.6905146,4.558362
1,2,2,16,2.731185,3.0477788,2.9896724,3.0601478,3.1130576,3.3557563,3.7313273,4.052031,4.141735,4.480396,4.3208427
1,2,2,17,2.6587615,3.122599,3.121062,3.2655773,3.4008,3.5767326,3.8360405,4.122074,4.290128,4.6436067,4.5692506
1,2,2,18,2.8870182,3.029484,3.0353422,3.2255225,3.311558,3.481251,3.8196006,4.215459,4.3075037,4.657628,4.5241323
1,2,2,19,2.7098598,2.9750657,3.0056894,3.1435432,3.1964457,3.3573277,3.7217293,4.10775,4.26679,4.60747,4.5368075
1,2,2,20,1.9496636,2.4450355,2.5711021,2.8192482,2.9903126,3.1841197,3.6314852,4.0477414,4.2429805,4.6162944,4.5111227
1,2,2,21,2.0508485,2.3445597,2.4012399,2.6217728,2.7071538,2.8756645,3.3622346,3.739833,3.8830483,4.2804537,4.1708326
1,2,2,22,1.9910264,2.235439,2.3076296,2.45205,2.5517735,2.7225575,3.259436,3.6526253,3.8342838,4.2666845,4.138609
1,2,2,23,2.0007546,2.2636335,2.3179848,2.3912458,2.4736786,2.6066992,3.1653078,3.5893157,3.7694855,4.1807833,4.007588
1,2,2,24,1.5372951,1.9232345,2.063648,2.2759721,2.4550736,2.6316476,3.1656628,3.619245,3.8371518,4.2508307,4.121059
1,2,2,25,1.3502021,1.8754892,1.9838963,2.1378396,2.3637483,2.5652552,3.1733754,3.707536,3.92965,4.3286934,4.2223926
1,2,2,26,1.4153347,1.7523444,1.8176234,1.9981632,2.2465973,2.4547677,3.1631708,3.6657834,3.936336,4.334266,4.264197
1,2,2,27,1.1574593,1.2952795,1.3877006,1.5778348,1.8790836,2.148628,3.0004976,3.6319523,3.9620018,4.3624372,4.3648453
1,2,2,28,0.91779995,1.3068414,1.4347076,1.6329999,2.0549614,2.3214812,3.1518135,3.7279696,3.9049182,4.1901436,4.2258177
1,2,2,29,0.86761904,1.1392207,1.2056146,1.3975945,1.8973784,2.1607983,3.0539055,3.6833897,3.8928332,4.1648107,4.2372336
1,2,2,30,1.1760998,1.2344604,1.2251344,1.3717442,1.6637907,1.8797314,2.6517243,3.279854,3.5019388,3.869557,4.015398
1,2,2,31,0.81701803,1.0818391,1.1227393,1.2456667,1.5133648,1.6872194,2.411005,3.0298042,3.2122703,3.5861855,3.715335
1,2,2,32,0.51578045,0.86269665,0.9396801,1.1118772,1.485702,1.722142,2.4206734,3.0200162,3.23476,3.6085794,3.8361292
1,2,2,33,0.65051126,0.6852083,0.671123,0.9072852,1.2220907,1.5007744,2.3941436,3.1186118,3.4291558,3.9268832,4.1164737
1,2,2,34,0.32002783,0.48131514,0.5822749,0.8126383,1.0829513,1.3758836,2.3527613,3.129982,3.503464,3.9963555,4.203416
1,2,2,35,0.19385386,0.35152912,0.441617,0.7308154,1.0955775,1.3834832,2.3232696,3.0840063,3.4751608,4.037931,4.2391906
1,2,2,36,0.3908267,0.5256133,0.5724921,0.7981248,1.2830899,1.6791911,2.6167407,3.2814336,3.555962,4.1053014,4.310751
1,2,2,37,0.48985815,0.48154593,0.5635824,0.82127666,1.2515678,1.699089,2.6742945,3.3813229,3.7041516,4.2688117,4.5027347
1,2,2,38,0.4940729,0.6269002,0.6380005,0.903394,1.1817968,1.518126,2.493102,3.2517834,3.6649814,4.2163024,4.4382668
1,2,2,39,0.35217762,0.39432573,0.49334717,0.7917447,1.0555809,1.4109433,2.358528,3.0931404,3.433127,3.9668338,4.1892805
1,2,2,40,0.26221323,0.29742002,0.3854108,0.58617973,0.92014885,1.2995899,2.2971137,3.0616312,3.3541036,3.880327,4.0875998
1,2,2,41,0.13002014,0.19664192,0.28072262,0.52288675,0.8243785,1.149385,2.1307998,2.9175315,3.3405325,3.9606743,4.182089
1,2,2,42,-0.018920898,0.13660192,0.102460384,0.27489853,0.44710445,0.6939633,1.6413734,2.4613674,2.831492,3.5476232,3.822356
1,2,2,43,0.21645069,0.2673459,0.16529226,0.23146296,0.424016,0.6297462,1.4259012,2.1167688,2.407204,3.0637774,3.361643
1,2,2,44,0.034137726,0.09972477,0.008386135,0.01785183,0.20025015,0.37839484,1.2004323,1.9818015,2.3535933,3.0304875,3.3094778
1,2,2,45,-0.1924324,-0.045460224,-0.1001482,-0.02537918,0.09531212,0.24814653,1.0743246,1.8936648,2.272047,3.0121503,3.294139
1,2,2,46,-0.19237328,-0.04787779,-0.13520002,-0.027550697,0.088024616,0.23432827,1.0591273,1.8583364,2.1635175,2.7928746,3.076377
1,2,2,47,-0.045859337,-0.08623457,-0.16159725,-0.11137056,0.093643665,0.24853516,1.1461658,1.9522474,2.381816,2.9736876,3.3064008
1,2,2,48,-0.19479656,0.0130496025,-0.047655582,0.08975124,0.4071064,0.628798,1.5930476,2.392784,2.8579507,3.472528,3.7988179
1,2,2,49,-0.28732872,-0.11385727,-0.12479067,0.07968044,0.46480894,0.71189404,1.6259263,2.3715658,2.7292807,3.2624083,3.5822144
1,2,2,50,-0.10721159,-0.042734623,-0.16527557,-0.0061326027,0.31724882,0.5321624,1.4396012,2.2242053,2.6842349,3.3391147,3.7619586
1,2,2,51,0.057962894,0.07167578,-0.056591988,0.08257294,0.3997178,0.6087651,1.5156274,2.2041166,2.6635847,3.2001605,3.6054876
1,2,2,52,0.005083084,0.056225777,0.030191422,0.2529602,0.64394474,0.8565216,1.801343,2.5373542,2.986806,3.4427242,3.8418927
1,2,2,53,-0.28612328,-0.123176575,-0.097784996,0.08027887,0.37293673,0.535692,1.4990199,2.2530038,2.7948942,3.328374,3.7489629
1,2,2,54,-0.2583742,-0.09797859,-0.08554268,0.10850096,0.29202127,0.45433474,1.3828986,2.132252,2.7175927,3.2892692,3.788813
1,2,2,55,-0.2462635,-0.025527477,-0.070616245,0.094184875,0.3155341,0.5224118,1.4537828,2.1916502,2.7172704,3.1806755,3.6873717
1,2,2,56,-0.032299995,0.11736536,0.07513046,0.17989111,0.3622384,0.48175383,1.2292743,1.9561975,2.4560006,2.9443016,3.5145907
1,2,2,57,-0.12876177,0.03062439,0.023407936,0.08191061,0.18681335,0.26270247,0.9283118,1.5827353,2.107342,2.5515,3.2020988
1,2,2,58,-0.078279495,0.16980839,0.101341724,0.09949875,0.06098509,0.09764385,0.72220373,1.3958504,1.9099841,2.3738623,3.0210204
1,2,2,59,-0.11176443,0.07868433,0.03606701,0.070094585,0.04637289,0.08731699,0.71531224,1.389806,1.9053771,2.3740203,3.0080774
1,2,2,60,-0.004319668,0.06611204,0.024611473,0.038458347,-0.079051495,-0.08420706,0.50256443,1.1501968,1.629741,2.1079125,2.742222
1,3,3,1,5.853665,5.6138763,5.41428,4.968224,4.479898,4.307345,4.1680756,4.197189,4.1279655,4.3697624,4.2177134
1,3,3,2,5.9601536,5.5970817,5.4208727,4.9778323,4.5093718,4.348636,4.139868,4.1556067,4.0839295,4.43037,4.272172
1,3,3,3,5.651464,5.6079597,5.512862,5.1372,4.6900983,4.505598,4.2910123,4.2850966,4.1979403,4.544207,4.385524
1,3,3,4,6.1060276,5.8460574,5.7318788,5.324971,4.877164,4.688816,4.44242,4.437153,4.305707,4.6438866,4.564851
1,3,3,5,5.8877497,5.7235537,5.6377215,5.266852,4.935797,4.753378,4.5125456,4.4438734,4.2895246,4.559196,4.38508
1,3,3,6,5.864207,5.7631125,5.7181673,5.3545737,4.9601426,4.8048935,4.6631145,4.626758,4.5712833,4.8700395,4.6956577
1,3,3,7,5.803504,5.5639086,5.4522996,5.126166,4.726265,4.605943,4.5319653,4.574839,4.5094886,4.8139987,4.6440787
1,3,3,8,5.463057,5.2794476,5.237456,4.887912,4.4817433,4.377137,4.341591,4.385794,4.3427987,4.6083717,4.397111
1,3,3,9,5.0019274,5.1425953,5.0793667,4.7397,4.3742213,4.322723,4.336909,4.444616,4.4398465,4.7153525,4.4481072
1,3,3,10,4.951805,4.8202934,4.651868,4.303387,3.8865747,3.850288,3.93874,4.125371,4.2564807,4.5944424,4.446131
1,3,3,11,4.824118,4.6389327,4.456886,4.0623493,3.705449,3.6957996,3.7732692,4.0347056,4.1987348,4.6071644,4.506793
1,3,3,12,4.022171,4.2698746,4.170286,3.863725,3.6503413,3.6328995,3.7565746,4.0352774,4.2320414,4.7623677,4.6868963
1,3,3,13,4.393237,4.313403,4.1628895,3.8931403,3.7343066,3.8375185,4.01633,4.34154,4.507138,5.0020633,4.939104
1,3,3,14,4.5897555,4.3407135,4.176438,3.7999384,3.5934014,3.6937754,3.8924026,4.222304,4.374612,4.8570685,4.7610435
1,3,3,15,4.0529795,4.203761,4.1343703,3.8529973,3.638467,3.7430491,3.8842351,4.238984,4.3917584,4.9096274,4.864316
1,3,3,16,4.393568,4.365947,4.199611,3.9398391,3.7738779,3.8528209,4.0343957,4.382315,4.4714656,4.9418535,4.8956795
1,3,3,17,4.3098664,4.1517334,4.0835037,3.8117838,3.6102893,3.6663814,3.8250713,4.105689,4.1592164,4.57539,4.490275
1,3,3,18,3.9487207,3.923213,3.8856695,3.6053247,3.3337274,3.4055328,3.5964773,3.9586263,4.064478,4.508031,4.4359636
1,3,3,19,3.5499759,3.5657523,3.5610776,3.327033,3.1101906,3.179266,3.4718988,3.871184,4.060063,4.571642,4.5091467
1,3,3,20,3.5144072,3.2955348,3.321597,3.0570087,2.874889,2.929563,3.237658,3.6312041,3.7469485,4.1901827,4.160807
1,3,3,21,3.1407948,3.159676,3.191722,2.851814,2.7055078,2.7827673,3.1744606,3.634305,3.8296447,4.3155026,4.2707953
1,3,3,22,3.2561514,3.1312852,3.1182659,2.8283904,2.647422,2.7424345,3.0844228,3.612836,3.8117557,4.3645763,4.2980266
1,3,3,23,3.1097217,2.9032624,2.8824883,2.6243622,2.5817134,2.7238803,2.9778795,3.4738765,3.5872386,4.1468854,4.0860257
1,3,3,24,2.8081164,2.8654115,2.8893507,2.504065,2.4441328,2.6085129,2.8407025,3.3378215,3.5468457,4.149443,4.1666245
1,3,3,25,2.809846,2.7501957,2.7247944,2.4091222,2.356305,2.530881,2.9028268,3.4127336,3.5971684,4.191825,4.203186
1,3,3,26,2.5424743,2.2963703,2.2583058,1.9256792,1.9349537,2.1567035,2.6602073,3.2389936,3.4409146,3.998747,4.0339427
1,3,3,27,2.1590865,2.194227,2.1578665,1.778961,1.8202744,2.0467658,2.6252942,3.2285502,3.4255047,4.033883,4.0942917
1,3,3,28,1.6767287,1.6096048,1.531631,1.2403531,1.454118,1.765769,2.4961824,3.1453505,3.3799834,4.033683,4.072568
1,3,3,29,1.6099105,1.4518683,1.2655196,0.97678995,1.083071,1.4438987,2.2077427,2.930955,3.1409147,3.8737793,3.9998631
1,3,3,30,1.4376807,1.3466883,1.1706843,0.8712933,0.95051646,1.3287354,2.0597513,2.7685354,2.9852676,3.7413988,3.877619
1,3,3,31,1.2073088,1.0960851,0.97692776,0.745131,0.88649845,1.3075075,2.0731933,2.8225894,3.1178608,3.9345415,4.0997715
1,3,3,32,1.1950469,1.0197535,0.8605814,0.6921706,0.84189725,1.3440769,2.1624048,3.0018806,3.313241,4.174658,4.3763165
1,3,3,33,1.0310884,0.9860945,0.921175,0.71171856,0.8411107,1.3419385,2.1945548,3.044119,3.3520339,4.175718,4.351444
1,3,3,34,0.96033573,0.79439783,0.71895075,0.599792,0.7696526,1.325593,2.2074127,3.0822215,3.4868455,4.3498974,4.5560427
1,3,3,35,0.99535275,0.85059404,0.71553326,0.6204376,0.8426373,1.4348407,2.418508,3.3484156,3.7373722,4.63434,4.787569
1,3,3,36,0.8470392,0.6810465,0.6457882,0.5694032,0.8378668,1.434083,2.4388049,3.3948712,3.8067775,4.669853,4.8304563
1,3,3,37,0.7554693,0.606935,0.50062513,0.48330545,0.69722724,1.2950699,2.3749804,3.3103452,3.8130407,4.671209,4.8024807
1,3,3,38,0.5432496,0.41901445,0.39628792,0.42951202,0.5413401,1.1257882,2.1428938,3.101035,3.5520697,4.434515,4.5816
1,3,3,39,0.39211893,0.3356905,0.2680993,0.25356054,0.36690187,0.91483665,1.9368157,2.907941,3.3251367,4.267949,4.3732915
1,3,3,40,0.42181444,0.23613834,0.13726187,0.083528996,0.23260212,0.8323753,1.8665638,2.873441,3.3899622,4.418089,4.5622463
1,3,3,41,0.15006208,0.06204939,-0.027611732,-0.09811783,-0.0931139,0.42609406,1.4381311,2.5090308,3.0174973,4.0603747,4.2401357
1,3,3,42,0.07456732,0.041465282,-0.04280281,-0.13707304,-0.19199085,0.21685457,1.1637363,2.1645625,2.6905231,3.743093,3.9715798
1,3,3,43,0.10560846,-0.06275606,-0.2760234,-0.34558153,-0.28954887,0.13363504,1.0114763,2.0108929,2.5908315,3.6481786,3.9547477
1,3,3,44,0.15258503,0.012022972,-0.16750956,-0.32534695,-0.31974316,0.18224764,1.1100008,2.0955596,2.629087,3.5844014,3.9127343
1,3,3,45,0.04456663,0.026973724,-0.15031147,-0.24391937,-0.16644526,0.32733917,1.2456951,2.2193213,2.7057247,3.5932422,3.8822968
1,3,3,46,0.108674526,0.03227663,-0.1405406,-0.13156891,0.01399374,0.5375807,1.4573183,2.4251428,2.897624,3.7391634,4.0481925
1,3,3,47,0.17926121,0.067405224,-0.1657896,-0.21173859,-0.026040554,0.54337025,1.4805596,2.4366274,2.836802,3.5430803,3.8398266
1,3,3,48,-0.12102556,-0.06356907,-0.2445569,-0.22988081,-0.0027580261,0.523005,1.4202306,2.3231158,2.8154716,3.555462,3.8431094
1,3,3,49,-0.09862614,-0.1473031,-0.27860832,-0.18426514,-0.0031843185,0.48148966,1.3665533,2.3161175,2.8278503,3.6153586,3.933163
1,3,3,50,0.04671812,-0.039069176,-0.21415234,-0.26918316,-0.12891006,0.29148483,1.1258442,2.0466988,2.5766294,3.3802361,3.7772765
1,3,3,51,0.14177656,0.035955906,-0.1594696,-0.18882799,0.047210693,0.52356696,1.4105234,2.3220463,2.856687,3.5630102,3.8971243
1,3,3,52,0.031418324,-0.06947994,-0.2723174,-0.33293867,-0.27322006,0.119743824,0.93378735,1.8734899,2.5274062,3.2890067,3.6779392
1,3,3,53,-0.070436,-0.10584831,-0.3091154,-0.34333897,-0.24052572,0.17198801,0.9207611,1.8290658,2.4843884,3.2304175,3.62909
1,3,3,54,0.114694595,0.019631386,-0.19309759,-0.2501769,-0.099609375,0.31187868,1.0758314,1.9595013,2.6157925,3.3125875,3.680165
1,3,3,55,0.22296381,0.112119675,-0.10794878,-0.25625324,-0.18788719,0.178895,0.9803748,1.9029431,2.718197,3.452761,3.8800845
1,3,3,56,0.07895231,0.019814491,-0.16043043,-0.3014102,-0.19734049,0.1888609,0.85892105,1.7554865,2.4518194,3.1292129,3.5487196
1,3,3,57,0.15267563,0.123643875,-0.10886145,-0.27810764,-0.20448256,0.14331388,0.7479782,1.6405172,2.3082287,2.9076688,3.3731408
1,3,3,58,0.334733,0.22661495,-0.0865798,-0.30191374,-0.34878635,-0.06980181,0.48024297,1.4642527,2.2361217,2.9436727,3.4906168
1,3,3,59,0.3324752,0.20945597,-0.07339239,-0.31494284,-0.41585255,-0.22708464,0.27744055,1.2136648,1.9625607,2.6623611,3.250119
1,3,3,60,0.16151476,0.2216816,-0.06119919,-0.2687745,-0.38673353,-0.16095495,0.29921818,1.2600663,2.0057948,2.7488494,3.3138158
1,4,4,1,5.340872,5.422149,5.2818904,4.961204,4.55671,4.368327,4.2228575,4.245751,4.2862825,4.5321407,4.4094625
1,4,4,2,5.5999603,5.5480914,5.3470635,4.9887137,4.537031,4.2962346,4.2223945,4.2947507,4.4094715,4.72402,4.639374
1,4,4,3,5.486752,5.54991,5.4235463,5.071374,4.608538,4.4499846,4.4478693,4.5431423,4.685956,4.970669,4.791474
1,4,4,4,5.0912004,5.4246545,5.3793154,5.10993,4.7627606,4.6543303,4.670596,4.775773,4.936839,5.228873,4.947788
1,4,4,5,5.282178,5.3344693,5.1500897,4.887654,4.422753,4.3789225,4.4189925,4.60021,4.8767056,5.270692,5.038689
1,4,4,6,5.365498,5.266453,5.132004,4.8095946,4.378428,4.349731,4.325988,4.466377,4.6751475,5.1050143,4.8555207
1,4,4,7,4.850808,5.225447,5.187364,4.9217024,4.527569,4.456422,4.364251,4.4859014,4.712205,5.0885,4.872201
1,4,4,8,5.4174776,5.3919287,5.22556,4.9659367,4.446168,4.3615847,4.2910876,4.4093037,4.5927944,4.952385,4.70931
1,4,4,9,5.337987,5.2043557,5.0427427,4.750202,4.1649055,4.0698566,3.9879506,4.119064,4.304387,4.706075,4.3966184
