Start_Curve_ID,Scenario_ID,scenario_id_within_start_curve,Month,Y_DGS1MO,Y_DGS3MO,Y_DGS6MO,Y_DGS1,Y_DGS2,Y_DGS3,Y_DGS5,Y_DGS7,Y_DGS10,Y_DGS20,Y_DGS30
1,1,1,18,5.505456,4.822031,4.578294,3.7770991,3.009335,2.4866428,2.4471436,2.7243018,3.189029,3.877561,4.2808976
1,1,1,19,5.33222,4.713014,4.505659,3.6638346,2.8158944,2.2993717,2.1998408,2.5162144,3.0084558,3.7468371,4.1959743
1,1,1,20,5.3103695,4.6889443,4.4353275,3.5754058,2.7177377,2.1132386,1.9848557,2.2822642,2.8271499,3.6200275,4.1247425
1,1,1,21,5.2178917,4.5595293,4.3114433,3.4709928,2.5770767,2.0338454,1.9203172,2.2738318,2.8435745,3.6067815,4.0598564
1,1,1,22,4.875831,4.3963966,4.170468,3.3541832,2.4894571,1.9927268,1.9143968,2.3542047,2.9702983,3.7689805,4.2042656
1,1,1,23,4.874896,4.373205,4.1664443,3.4381921,2.6096501,2.0957892,2.0363593,2.4517503,3.0271735,3.8108861,4.231732
1,1,1,24,4.94753,4.4295654,4.225117,3.4928098,2.736059,2.28929,2.281184,2.6535916,3.2126114,3.9728675,4.39291
1,1,1,25,4.7384663,4.3177547,4.198503,3.511562,2.7646275,2.3433294,2.2980077,2.6180735,3.1329503,3.8510585,4.273551
1,1,1,26,4.800403,4.218368,4.0529804,3.3942804,2.65581,2.3253522,2.3836293,2.745851,3.2428699,4.031064,4.4588156
1,1,1,27,4.5410604,4.1724343,3.9620438,3.2190223,2.502557,2.194453,2.361707,2.8646486,3.3421102,4.228904,4.634237
1,1,1,28,3.7015176,3.4182758,3.41752,2.7979302,2.186728,1.9378135,2.1679564,2.747181,3.2448254,4.017887,4.4416256
1,1,1,29,3.734137,3.2759864,3.1350582,2.5621986,1.8860531,1.8215346,2.144316,2.780706,3.3284483,4.251011,4.7010074
1,1,1,30,3.3304663,2.929786,2.829383,2.3114243,1.6606526,1.5897033,1.9554822,2.7260027,3.373611,4.3546596,4.759307
1,1,1,31,3.0032768,2.785995,2.6541624,2.0828824,1.5028625,1.5118268,1.9639883,2.806839,3.5590215,4.4867387,4.911522
1,1,1,32,3.2488592,2.8563461,2.6460438,2.0673387,1.3574576,1.3525543,1.744216,2.600435,3.4326646,4.3801565,4.7921257
1,1,1,33,3.128105,2.953555,2.679436,2.0838816,1.3690696,1.3860145,1.6736479,2.5000792,3.2447698,4.2189846,4.6142035
1,1,1,34,2.7074625,2.1213934,1.9953363,1.2612288,0.37421608,0.34815526,0.8441291,1.8340862,2.858095,3.9749656,4.378207
1,1,1,35,1.7576666,1.9819105,1.7589581,1.1206656,0.048504353,-0.14845657,0.39154768,1.3275559,2.6340716,3.8320096,4.213683
1,1,1,36,0.9928613,0.78947735,0.4926052,-0.10721207,-1.0850039,-0.9728255,-0.49863958,0.604723,1.9433193,3.2167404,3.6826296
1,1,1,37,1.2480006,0.7672758,0.19539928,-0.6939626,-1.6934733,-1.5635085,-0.8892541,0.29209256,1.6570041,2.8066983,3.1468902
1,1,1,38,1.0399685,0.8729868,0.27259588,-0.49862623,-1.5631938,-1.2257838,-0.5150137,0.6531906,2.1407077,3.36947,3.7416415
1,1,1,39,1.1703172,1.1072426,0.5071745,-0.14974308,-1.1568923,-0.81955624,-0.23283577,0.8170152,2.25768,3.4859385,3.9341774
1,1,1,40,1.2765484,1.1847639,0.6354408,-0.0059275627,-1.0220118,-0.6067333,-0.052838802,0.93873453,2.3919652,3.5859723,4.0238147
1,1,1,41,1.3014364,1.2653451,0.7615676,0.13990307,-0.8694458,-0.4228325,0.16830921,1.2587295,2.7599745,3.9695694,4.4272556
1,1,1,42,1.53876,1.327476,0.80364037,0.22495413,-0.84056044,-0.42599535,0.14029431,1.273216,2.8070998,4.056715,4.514302
1,1,1,43,1.4232593,1.3679872,0.8761749,0.30620003,-0.7824874,-0.27731085,0.36337495,1.549737,3.1151595,4.3368483,4.77414
1,1,1,44,1.4276438,1.3288236,0.84966135,0.1859827,-0.8522482,-0.3465805,0.39405322,1.632066,3.1904068,4.378561,4.8589096
1,1,1,45,1.2778268,1.321259,0.7796531,0.038034916,-1.0218105,-0.4837656,0.2972076,1.5097523,3.008337,4.237493,4.695719
1,1,1,46,1.4002028,1.3312745,0.80078125,0.02801752,-1.0126143,-0.4493289,0.290658,1.3965993,3.03174,4.258471,4.7721615
1,1,1,47,1.3112292,1.2723265,0.7853651,0.056534767,-0.9114609,-0.3225565,0.4607141,1.6081946,3.2466993,4.494199,5.088522
1,1,1,48,1.3227639,1.2741551,0.8428259,0.09652424,-0.91983986,-0.32948303,0.4103434,1.6059401,3.247737,4.4970727,5.07491
1,1,1,49,1.4326429,1.3368168,0.8721013,0.111925125,-0.9554634,-0.3309703,0.47706938,1.6526833,3.235525,4.450738,5.017104
1,1,1,50,1.2851634,1.2778502,0.82748985,0.08334684,-0.9737525,-0.38214397,0.36531186,1.5333924,3.1475322,4.3822894,4.923201
1,1,1,51,1.436955,1.310194,0.7818155,-0.04203558,-1.1417809,-0.6101141,0.110349655,1.3240323,3.0214562,4.331003,4.8417115
1,1,1,52,1.3656616,1.227643,0.652534,-0.18005037,-1.3588734,-0.8019285,-0.037269592,1.0923142,2.7256737,4.028942,4.55757
1,1,1,53,1.1244149,1.0970755,0.5877795,-0.2796588,-1.4303074,-0.7930536,0.046768665,1.1796405,2.848423,4.096306,4.6012383
1,1,1,54,1.2168193,1.046803,0.5362983,-0.36267138,-1.6137943,-1.129036,-0.39221907,0.6837928,2.432735,3.73142,4.3010497
1,1,1,55,1.1232414,0.926497,0.45932102,-0.47383595,-1.7536192,-1.1292324,-0.44353867,0.55185676,2.2524168,3.587198,4.151602
1,1,1,56,1.0753007,0.8853383,0.44004917,-0.47749472,-1.7282777,-1.0887418,-0.33935833,0.7563112,2.4554572,3.7707257,4.3802876
1,1,1,57,0.9036417,0.8018398,0.38856268,-0.5289755,-1.7787037,-1.16851,-0.40055418,0.733649,2.426591,3.7289984,4.3288918
1,1,1,58,0.84547377,0.74747753,0.3255477,-0.6065469,-1.7777166,-1.1890597,-0.44483614,0.6344099,2.3184934,3.592882,4.306909
1,1,1,59,1.0042639,0.7743163,0.38119268,-0.5931349,-1.7315617,-1.1946883,-0.5251913,0.5535047,2.1853235,3.4449391,4.2422004
1,1,1,60,0.8127074,0.6202469,0.23295212,-0.76886845,-2.0145812,-1.4423356,-0.7022195,0.38812423,1.8830452,3.2470462,3.9751644
1,2,2,1,5.234419,5.2585025,5.2258153,4.9595094,4.5572977,4.2695456,3.958869,4.1479087,4.3195477,4.5488505,4.34299
1,2,2,2,5.364724,5.3148646,5.2733026,4.9360204,4.560677,4.295854,4.0039396,4.262398,4.4008856,4.748778,4.549105
1,2,2,3,5.4769163,5.328053,5.3182926,4.954797,4.590354,4.4473495,4.3051243,4.6298523,4.756183,5.0705914,4.87174
1,2,2,4,5.3286133,5.3532414,5.327195,4.9913893,4.671147,4.521388,4.3509192,4.745944,4.9019127,5.192351,5.0098286
1,2,2,5,5.2448554,5.232387,5.1832485,4.8587604,4.526059,4.3774233,4.2882466,4.6589446,4.8510327,5.1284075,5.006254
1,2,2,6,5.2632165,5.089136,5.104782,4.791324,4.405125,4.2726855,4.197706,4.566152,4.805674,5.10392,5.0115013
1,2,2,7,4.7839274,4.71524,4.791306,4.5479217,4.2417293,4.106909,4.053628,4.4928484,4.792223,5.1101155,5.065413
1,2,2,8,4.367073,4.511509,4.637148,4.39688,4.1150784,4.0383554,3.9991636,4.4460526,4.7578654,5.1759253,5.1791425
1,2,2,9,4.995375,4.675537,4.7738953,4.4998245,4.1871834,4.0903506,4.094833,4.501877,4.7883544,5.176497,5.1687975
1,2,2,10,4.7740216,4.1657934,4.256907,3.903067,3.3936985,3.1451073,3.0848753,3.593407,4.0986576,4.661192,4.751187
1,2,2,11,4.221244,3.9988987,4.0788336,3.882773,3.4953017,3.2429802,3.1119795,3.5343041,3.9831705,4.5861096,4.672749
1,2,2,12,3.9337072,3.7183115,3.6647444,3.2930715,2.6660724,2.503828,2.4752076,3.1107903,3.7146914,4.360899,4.4096246
1,2,2,13,4.2446194,3.8353066,3.6950006,3.2414336,2.5453591,2.3101442,2.3270674,3.079527,3.7468123,4.4454985,4.5921397
1,2,2,14,4.158933,3.8654394,3.7219987,3.3029442,2.6675553,2.4746466,2.5337818,3.330909,3.9192507,4.622715,4.7248745
1,2,2,15,3.9065804,3.6590889,3.593195,3.2007637,2.6357675,2.5511866,2.6935935,3.5544734,4.201885,4.890458,4.8543806
1,2,2,16,3.8058686,3.571449,3.5077052,3.094768,2.5297399,2.4099417,2.5570784,3.2858143,3.9541397,4.693656,4.6847153
1,2,2,17,3.5962446,3.285555,3.2212353,2.7912996,2.2825248,2.2007563,2.387065,3.160985,3.741168,4.4218745,4.349739
1,2,2,18,3.5420504,3.2771757,3.2693188,2.9213114,2.4810534,2.4612358,2.7340853,3.5062928,4.110271,4.8477755,4.8019404
1,2,2,19,3.3847873,3.4230967,3.3865504,3.0980432,2.6990786,2.7466674,3.0260174,3.7371948,4.241024,5.026375,4.9641447
1,2,2,20,3.5849843,3.4310935,3.2855017,3.0107045,2.5886083,2.6056895,2.9233983,3.6867115,4.1898866,4.9714437,4.969621
1,2,2,21,3.2564538,3.2755904,3.2008872,2.934826,2.4274395,2.4426818,2.7653437,3.5775816,4.1280026,4.9828978,4.9813714
1,2,2,22,2.440623,2.4427955,2.4905677,2.3231936,1.9444788,2.025854,2.4761958,3.446985,4.0252156,4.9077406,4.8967023
1,2,2,23,2.1072314,2.199562,2.1891263,2.064757,1.6503088,1.7850211,2.328266,3.4467509,4.0232577,4.901028,4.8770576
1,2,2,24,2.0825143,2.1133595,2.1318445,1.9527085,1.6411822,1.7844317,2.3871565,3.4730835,4.0772905,4.9490895,4.90027
1,2,2,25,2.2804403,2.2358627,2.1412828,1.9913352,1.6566162,1.756938,2.3933964,3.4731426,4.09774,4.9947166,4.941463
1,2,2,26,2.1629045,2.2234366,2.19872,2.0574248,1.7414424,1.8229928,2.4376278,3.5163496,4.127998,5.0235434,4.994979
1,2,2,27,2.291784,2.2661715,2.3024457,2.133524,1.842551,1.9065974,2.5593793,3.5862203,4.269557,5.1063933,5.032017
1,2,2,28,2.3484232,2.2818024,2.3078659,2.122089,1.8038633,1.8366511,2.3937101,3.3824084,3.978393,4.880101,4.7618375
1,2,2,29,2.340718,2.3346853,2.3050947,2.0915594,1.707695,1.6969528,2.2006693,3.1451964,3.727478,4.5977097,4.454552
1,2,2,30,2.590465,2.4946618,2.42754,2.2242684,1.8000758,1.7404714,2.2329848,3.1026225,3.745114,4.6814885,4.539198
1,2,2,31,2.5308979,2.4973829,2.4562197,2.298557,1.8468916,1.8463335,2.3812604,3.2872477,3.8423016,4.7297935,4.531205
1,2,2,32,2.514612,2.490648,2.4143372,2.2445598,1.7919154,1.8311336,2.419991,3.330367,3.887452,4.697377,4.4958677
1,2,2,33,2.4726012,2.4526298,2.3686697,2.2599225,1.8454294,1.8932021,2.4317625,3.33,3.9188268,4.7827783,4.61708
1,2,2,34,2.2535362,2.3435822,2.28171,2.1859307,1.7441733,1.8809128,2.4870675,3.3066716,3.8612835,4.7289834,4.5736017
1,2,2,35,2.3058279,2.4134963,2.3822634,2.3433087,2.0213587,2.2198772,2.8438637,3.6480374,4.117248,4.9715223,4.72471
1,2,2,36,2.222038,2.3133929,2.3198512,2.3188071,2.063536,2.245947,2.7865624,3.5391915,4.014901,4.885711,4.6503606
1,2,2,37,2.3033905,2.4063926,2.4264023,2.4028044,2.1082327,2.3298435,2.8527827,3.542356,3.9032083,4.698811,4.4694357
1,2,2,38,2.4863634,2.5520847,2.5673645,2.6121588,2.3230796,2.5698128,3.1366088,3.8704164,4.263452,5.0399165,4.7752805
1,2,2,39,2.3897424,2.5130413,2.5426946,2.650537,2.3881145,2.592259,3.1160598,3.7781866,4.1200247,4.8912497,4.5786676
1,2,2,40,2.4775639,2.6371279,2.640276,2.7176127,2.3554282,2.4754992,2.9619699,3.5782788,3.8904293,4.7051826,4.4775147
1,2,2,41,2.9632301,2.902897,2.8445246,2.8021429,2.3697305,2.465599,2.877055,3.5055985,3.8923512,4.7048707,4.4545765
1,2,2,42,2.8268046,2.8143399,2.8272853,2.794981,2.2661905,2.3496304,2.680191,3.3706694,3.883823,4.717223,4.4666743
1,2,2,43,2.8966675,2.903982,2.8554015,2.7820392,2.152838,2.1207066,2.386215,2.8616245,3.2711978,4.1408386,3.929757
1,2,2,44,3.0159457,2.8707542,2.790438,2.6995003,1.9695327,1.8990774,2.078546,2.5931873,2.982713,3.8093812,3.634425
1,2,2,45,2.7722151,2.801649,2.7107868,2.651884,1.9258988,1.8150983,1.8234994,2.3987677,2.866661,3.708827,3.536868
1,2,2,46,2.829056,2.868442,2.7265956,2.6956797,2.0030057,2.0172951,2.0605369,2.639032,3.138761,4.015093,3.8443322
1,2,2,47,2.7979703,2.7693176,2.6118665,2.5298908,1.706985,1.6784146,1.7433531,2.433237,3.0174618,3.9331617,3.8100805
1,2,2,48,2.7831187,2.7551186,2.5546916,2.4267488,1.6131456,1.547023,1.6363406,2.3467007,2.9679976,3.8825667,3.8093195
1,2,2,49,2.6858935,2.6391778,2.474726,2.330859,1.4603586,1.381211,1.431144,2.1253629,2.7553427,3.6951873,3.584772
1,2,2,50,2.527637,2.5479736,2.4027765,2.2270195,1.337935,1.2146528,1.2518065,1.9928136,2.6392407,3.668023,3.5726924
1,2,2,51,2.549198,2.584552,2.4180112,2.235783,1.3324862,1.2532532,1.3291218,2.1162696,2.7803802,3.8259606,3.7713122
1,2,2,52,2.5325625,2.5253603,2.321335,2.1206417,1.1706352,1.1071296,1.2323124,1.9993885,2.7468562,3.8570206,3.8452766
1,2,2,53,2.2238653,2.2838912,2.1114879,1.8908694,0.92002344,0.8575394,1.0232933,1.7940547,2.5769587,3.726537,3.7330637
1,2,2,54,1.9952364,2.217611,2.0110278,1.8376157,0.9615836,0.9027388,1.0115983,1.739186,2.5917058,3.7096162,3.768918
1,2,2,55,2.2004788,2.113552,1.9222522,1.6808875,0.7440438,0.74858046,0.9226303,1.6724231,2.6330414,3.7951493,3.8739038
1,2,2,56,1.7674055,1.7398396,1.5592663,1.3781707,0.37920666,0.25345945,0.5609803,1.2861567,2.3104148,3.5196922,3.6602242
1,2,2,57,1.1578197,1.3862247,1.111548,1.1316736,0.020112991,0.027939796,0.21190763,1.0462942,2.1150804,3.2876687,3.3483877
1,2,2,58,1.4322596,1.1892266,0.75775194,0.39698362,-1.148377,-1.3618503,-1.2660751,-0.23420715,0.98252296,2.4225473,2.5737934
1,2,2,59,0.706295,0.85903215,0.52780914,0.19026852,-1.3579326,-1.9082675,-1.7864761,-0.83199024,0.4460206,2.0101159,2.0251687
1,2,2,60,0.46596718,0.5802202,0.30682278,0.02687025,-1.5383658,-2.0052347,-1.8604231,-0.76869774,0.5590806,2.2345173,2.4265325
1,3,3,1,5.6286197,5.537177,5.4210887,4.9462767,4.614356,4.616398,4.553884,4.6840315,4.643239,4.8093553,4.6497483
1,3,3,2,5.6585097,5.676768,5.6050305,5.103401,4.6897745,4.6980524,4.637432,4.710591,4.6826344,4.792357,4.715171
1,3,3,3,5.7529655,5.685993,5.681561,5.2228827,4.8746214,4.918829,4.864271,4.83265,4.8385587,4.870169,4.7285695
1,3,3,4,5.754433,5.7552757,5.7515993,5.3046665,4.9625688,4.956998,4.9163184,4.867053,4.848997,4.846889,4.7630267
1,3,3,5,5.9477134,6.0099163,6.0236607,5.519961,5.066707,4.9568653,4.827875,4.6830463,4.6746435,4.6869044,4.6578026
1,3,3,6,6.116937,5.966796,5.9764237,5.5174313,5.064608,4.916034,4.728898,4.6085324,4.5844584,4.6499653,4.5999827
1,3,3,7,6.007414,5.945955,5.972093,5.5310154,5.1294217,4.907863,4.6507106,4.5069737,4.432545,4.447767,4.3887897
1,3,3,8,5.918143,6.09906,6.100789,5.663512,5.280428,5.029071,4.8219686,4.644166,4.552492,4.4996667,4.3818045
1,3,3,9,6.2135763,6.1725984,6.1598496,5.7146378,5.1817117,4.855302,4.571324,4.4094405,4.4009843,4.390907,4.3038015
1,3,3,10,6.077119,6.1582146,6.1898975,5.7275896,5.2998023,4.943901,4.685667,4.5152082,4.4921436,4.4293346,4.291794
1,3,3,11,6.188717,6.231279,6.2187014,5.773381,5.3511486,5.099457,4.914221,4.7488275,4.7166777,4.577497,4.3845806
1,3,3,12,6.426161,6.280304,6.2105727,5.7243967,5.2233543,4.7921095,4.485419,4.2522206,4.1770077,4.103308,4.018474
1,3,3,13,6.287772,6.158353,6.097455,5.62475,5.135773,4.722164,4.43182,4.1555324,4.033713,3.9096565,3.8012345
1,3,3,14,6.3127913,6.2155614,6.128074,5.6359696,5.117588,4.694616,4.445737,4.2137003,4.157927,4.0651855,4.0051756
1,3,3,15,6.1518135,6.104643,6.072571,5.6740427,5.1444674,4.8273916,4.5806274,4.3828554,4.38711,4.2940607,4.2133574
1,3,3,16,5.8772254,5.9582376,5.896051,5.578991,5.0982127,4.908102,4.7273493,4.569731,4.578272,4.442424,4.3783445
1,3,3,17,5.6654515,5.738263,5.7769847,5.388463,4.90274,4.6695156,4.502661,4.3583436,4.4315352,4.3883247,4.3447447
1,3,3,18,4.9034104,5.1919713,5.328058,5.063459,4.6302304,4.3215485,4.0385213,3.8581204,4.014203,4.036279,4.064461
1,3,3,19,4.4656854,4.540778,4.464477,4.0198236,3.4021478,3.1732602,3.0765257,3.068004,3.5756996,3.697712,3.840825
1,3,3,20,4.76493,4.617697,4.3473053,3.6717246,2.8668547,2.453452,2.3654518,2.4999406,3.1890454,3.491723,3.717372
1,3,3,21,4.191439,4.1343017,3.9264922,3.2624874,2.3582463,1.9346569,1.9507916,2.0376873,2.7291298,3.0271451,3.2907863
1,3,3,22,4.127852,4.153974,3.9632068,3.2945879,2.3363965,1.9324133,1.8558147,1.8621356,2.5500948,2.8872013,3.312713
1,3,3,23,4.081072,4.1015472,3.9186096,3.320332,2.501186,2.1772184,2.2724967,2.376411,3.0189834,3.2921526,3.7514992
1,3,3,24,3.636067,4.011981,3.9181519,3.4083138,2.674089,2.3868682,2.539981,2.6245825,3.261158,3.4578614,3.8159919
1,3,3,25,4.1647806,4.095648,3.9560637,3.4232326,2.6379187,2.332731,2.4220319,2.4223824,3.0084362,3.1874638,3.6701741
1,3,3,26,3.8517196,3.8305063,3.6523495,3.109086,2.302398,1.9175,2.081861,2.0530407,2.6633344,2.8483443,3.2546277
1,3,3,27,3.2989821,3.5651712,3.4986086,2.994715,2.2479858,1.9681673,2.078347,1.999512,2.5668979,2.7528965,3.155849
1,3,3,28,3.509981,3.5714715,3.532417,3.067915,2.4402628,2.3143413,2.4741504,2.3823385,2.8711753,3.0296245,3.3686852
1,3,3,29,3.2976596,3.2855039,3.206241,2.7403855,2.041758,1.8861725,2.0961583,2.0724225,2.5801337,2.867923,3.2324398
1,3,3,30,2.946274,3.2766,3.2831616,2.7993343,2.0474484,1.9144552,2.0849092,2.0696917,2.6171598,2.8732681,3.2488098
1,3,3,31,2.6256742,2.9220645,3.0202,2.6146958,1.8714867,1.7348661,2.012992,2.0990303,2.6864214,2.9694884,3.3494525
1,3,3,32,2.3143034,2.8013635,2.8553917,2.3656886,1.5518694,1.3838804,1.5571692,1.6802442,2.3573618,2.734999,3.1758738
1,3,3,33,1.9312377,2.1899607,2.4968867,2.0181837,1.1814706,1.041369,1.3534582,1.4291549,2.0848823,2.4558067,2.8887286
1,3,3,34,0.4440341,0.87003946,1.3311381,0.9067464,0.09930992,-0.09666252,0.3456676,0.7229924,1.5355299,2.1131911,2.7260656
1,3,3,35,-0.12036276,0.49406052,0.7601547,0.51880026,-0.4027567,-0.60399246,-0.18854952,0.2385974,1.195477,1.8462491,2.5215683
1,3,3,36,-0.019551754,0.11353254,0.28045797,0.018749237,-0.74608946,-0.9655752,-0.45699167,0.014864922,1.0617836,1.779223,2.3854973
1,3,3,37,-0.46629763,-0.0696249,-0.033895016,-0.43554688,-1.1525788,-1.299223,-0.67473936,-0.035699368,1.1611121,1.9742455,2.5332267
1,3,3,38,-0.8235688,-0.46685696,-0.40454006,-0.86699295,-1.6472206,-1.7331119,-1.1704845,-0.54292583,0.5717006,1.4680462,2.1267462
1,3,3,39,-0.8290353,-0.50334406,-0.45442915,-0.9799409,-1.8174834,-1.8670282,-1.3199382,-0.6849961,0.4030831,1.2790492,1.9506757
1,3,3,40,-0.86623526,-0.4304471,-0.3254485,-0.7916088,-1.4766827,-1.4392405,-0.7648535,-0.05457163,1.0170829,1.8749514,2.5266485
1,3,3,41,-0.9250722,-0.40685272,-0.2633028,-0.66905737,-1.2008667,-1.0123715,-0.33993626,0.3509674,1.3928933,2.1860085,2.8428092
1,3,3,42,-0.6053829,-0.2685218,-0.12202501,-0.5790663,-1.0236416,-0.8942604,-0.1799407,0.45559502,1.4532566,2.156876,2.8703036
1,3,3,43,-0.76504993,-0.40404987,-0.18882656,-0.6735468,-1.109056,-1.012269,-0.2897396,0.40409303,1.4460948,2.1128938,2.8285685
1,3,3,44,-0.8553462,-0.48299503,-0.31555128,-0.79729986,-1.2010083,-1.1661968,-0.48584747,0.23249555,1.2452679,1.9405811,2.6840272
1,3,3,45,-1.0024695,-0.5247736,-0.30924273,-0.72764015,-1.1041703,-1.0875053,-0.37472582,0.32788634,1.3605771,2.035637,2.7591076
1,3,3,46,-0.970911,-0.45602322,-0.23188448,-0.6088505,-0.9701834,-0.979887,-0.3009858,0.40556622,1.4303803,2.085946,2.83263
1,3,3,47,-0.97579813,-0.45962095,-0.23493958,-0.6035166,-0.955534,-1.000577,-0.2777543,0.37518954,1.3559678,1.9813051,2.7274084
1,3,3,48,-1.0043898,-0.4733219,-0.21578312,-0.61030483,-1.0282764,-1.1169338,-0.41593647,0.23671031,1.2148263,1.7818234,2.5144308
1,3,3,49,-1.0108967,-0.47082758,-0.21756649,-0.64165926,-1.0501776,-1.1699347,-0.410882,0.31055832,1.3395581,1.9384537,2.680842
1,3,3,50,-0.8117013,-0.43385363,-0.18895578,-0.6489377,-1.064805,-1.1955204,-0.54464006,0.16970754,1.1332619,1.7563097,2.5072894
1,3,3,51,-0.8649006,-0.4673772,-0.17173672,-0.6165929,-1.0006814,-1.0633016,-0.42748928,0.2746241,1.1745541,1.7590408,2.4720912
1,3,3,52,-0.85552835,-0.3933363,-0.10571909,-0.5592418,-0.9463625,-1.0375919,-0.4417591,0.3384552,1.2471151,1.908977,2.6415439
1,3,3,53,-0.60692596,-0.21617699,0.07418871,-0.40611506,-0.85551834,-1.0409064,-0.45228958,0.2392323,1.1965411,1.8483932,2.626132
1,3,3,54,-0.51976395,-0.15381575,0.12607813,-0.35104895,-0.77340984,-0.9268441,-0.22422314,0.47598577,1.4160879,2.017363,2.756111
1,3,3,55,-0.46240377,-0.12203789,0.12321806,-0.3410468,-0.806262,-1.0468149,-0.40690804,0.26514602,1.231662,1.8030572,2.5512838
1,3,3,56,-0.40142918,-0.07151222,0.12084675,-0.40787745,-0.8424611,-1.085453,-0.43792152,0.19118094,1.1786506,1.8118076,2.5535069
1,3,3,57,-0.23538733,-0.028014183,0.1825614,-0.34075642,-0.8092947,-1.0124173,-0.28569937,0.43994594,1.317163,1.8943958,2.59532
1,3,3,58,-0.36978436,-0.06913996,0.1796503,-0.32846785,-0.69780207,-0.8997712,-0.22872972,0.45987844,1.3060985,1.8700681,2.4951854
1,3,3,59,-0.16283941,0.015709877,0.20480013,-0.35341978,-0.7012749,-0.8902378,-0.30377913,0.33421445,1.2246363,1.8337762,2.4374034
1,3,3,60,-0.145751,-0.058015823,0.37852573,-0.2569008,-0.69809246,-0.86531544,-0.12586689,0.56635547,1.3285937,1.818363,2.354386
1,4,4,1,5.3108344,5.137033,4.867175,4.7157946,4.3293867,4.128378,4.026118,4.2276406,4.1737437,4.4159765,4.51647
1,4,4,2,5.3166184,5.1205354,4.864333,4.724435,4.3626595,4.151348,4.0341415,4.2230716,4.164885,4.386163,4.5087237
1,4,4,3,5.2961917,5.0769944,4.8282313,4.691012,4.322673,4.1043887,3.9980567,4.13905,4.1311584,4.37393,4.508111
1,4,4,4,5.1652436,4.993489,4.6717353,4.4632754,4.0687947,3.8278477,3.676512,3.846447,3.7894714,4.031194,4.2299223
1,4,4,5,5.46983,5.10353,4.7065744,4.4587865,3.9751997,3.7050781,3.5947454,3.7199795,3.6311603,3.8675103,4.013814
1,4,4,6,5.560579,5.1129866,4.73489,4.4596252,3.9767349,3.6817024,3.689147,3.786019,3.6934872,3.7962236,3.9100192
1,4,4,7,5.400416,5.041871,4.766957,4.5523415,4.0865507,3.7428305,3.7297595,3.8420606,3.802722,3.9309962,4.0733356
1,4,4,8,5.3419952,5.029015,4.7789426,4.5712123,4.1201143,3.8047128,3.8137863,3.9338624,3.8557076,4.017468,4.1337824
1,4,4,9,5.438545,5.038397,4.8620796,4.66922,4.2449903,3.9189594,3.8829544,3.953146,3.8318872,4.0040135,4.18155
