Scenario_ID,Month,Date,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
2,3,2026-05-31,2.8300138,2.9008074,2.8605893,2.795376,2.8417168,2.9067554,3.0102553,3.2645364,3.5394545,4.219347,4.2447653
2,4,2026-06-30,2.2561631,2.3904552,2.3252614,2.3657944,2.3620012,2.6165032,2.7325573,3.020577,3.297857,4.0454397,4.093502
2,5,2026-07-31,1.6436138,1.827846,1.8803685,1.886997,1.9903436,2.1359377,2.4283264,2.7412302,3.088425,3.8451777,3.8872762
2,6,2026-08-31,1.1247604,1.2715926,1.3322489,1.2828515,1.4722161,1.7488405,2.0020688,2.4152215,2.8254511,3.568469,3.7239213
2,7,2026-09-30,0.24566913,0.593523,0.49701142,0.5021641,0.85223913,1.2212563,1.5161865,1.9803584,2.4944315,3.333201,3.4961143
2,8,2026-10-31,-0.756335,-0.3478465,-0.41737103,-0.44167066,0.06521177,0.6108284,1.0345683,1.5670319,2.125838,3.071501,3.2333112
2,9,2026-11-30,-1.8165329,-1.3690729,-1.4652846,-1.2676051,-0.7104335,0.04701805,0.38525653,1.1902361,1.7969065,2.7893484,3.0681055
2,10,2026-12-31,-3.1714084,-2.4454327,-2.4524138,-2.3992293,-1.5891967,-0.7105961,-0.21771765,0.76891804,1.4493759,2.4928582,2.8889313
2,11,2027-01-31,-4.7692785,-3.7695374,-3.7985847,-3.4419358,-2.53121,-1.4810414,-0.8661146,0.23291159,1.0688803,2.1372948,2.6054695
2,12,2027-02-28,-6.380454,-5.2472816,-5.2638655,-4.801175,-3.768062,-2.5117397,-1.7484674,-0.48784208,0.66298246,1.7876863,2.3202484
2,13,2027-03-31,-8.208979,-6.993074,-6.8821344,-6.1082478,-5.0025315,-3.7631702,-2.6943393,-1.2253566,0.13524699,1.3843064,1.995759
2,14,2027-04-30,-9.996087,-8.666269,-8.640249,-7.800997,-6.4817605,-5.03726,-3.656095,-2.03369,-0.45330238,0.9902811,1.6208353
2,15,2027-05-31,-11.813741,-10.75798,-10.483228,-9.477485,-8.009481,-6.453292,-4.554504,-2.8849964,-1.0691466,0.5584512,1.2217777
2,16,2027-06-30,-13.753022,-12.8720875,-12.481191,-11.126272,-9.552786,-7.831294,-5.735291,-3.8081298,-1.7909179,0.04157448,0.7624526
2,17,2027-07-31,-15.88728,-15.168888,-14.6567545,-13.016945,-11.344009,-9.254663,-6.936317,-4.7107778,-2.558185,-0.38530636,0.34451056
2,18,2027-08-31,-18.062206,-17.490837,-16.882393,-15.10935,-13.186636,-10.820487,-8.230192,-5.6963086,-3.250051,-0.8892088,-0.13765764
2,19,2027-09-30,-20.46071,-19.897533,-19.223299,-17.27461,-15.059456,-12.436957,-9.535252,-6.768641,-4.06723,-1.4484072,-0.69223356
2,20,2027-10-31,-23.047346,-22.420214,-21.714256,-19.434952,-16.942192,-14.164625,-10.823036,-7.746467,-4.9387827,-1.9894652,-1.2532034
2,21,2027-11-30,-25.93201,-25.04094,-24.158127,-21.759752,-18.963213,-15.899212,-12.19005,-8.840128,-5.8049383,-2.6053247,-1.8488121
2,22,2027-12-31,-28.722826,-27.822536,-26.770039,-24.13849,-21.024235,-17.877594,-13.542225,-10.080521,-6.7410555,-3.2476301,-2.4374094
2,23,2028-01-31,-31.67111,-30.713427,-29.502579,-26.548943,-23.14728,-19.802893,-15.067766,-11.339897,-7.6929626,-3.8768644,-3.103208
2,24,2028-02-29,-34.626904,-33.634155,-32.569496,-29.052736,-25.453024,-21.742937,-16.495634,-12.527008,-8.666272,-4.5372934,-3.7980409
2,25,2028-03-31,-37.630882,-36.735607,-35.4034,-31.598719,-27.808311,-23.751026,-18.081366,-13.832729,-9.629575,-5.2470207,-4.472627
2,26,2028-04-30,-40.98133,-39.83686,-38.369667,-34.418102,-30.160473,-25.824863,-19.677546,-15.00485,-10.617335,-5.9679756,-5.1402774
2,27,2028-05-31,-44.231663,-42.978714,-41.357853,-36.9542,-32.540997,-27.802414,-21.247465,-16.243618,-11.616064,-6.698596,-5.782747
2,28,2028-06-30,-47.327164,-46.176086,-44.233555,-39.82564,-34.867126,-29.699837,-22.781887,-17.367113,-12.577425,-7.373785,-6.438585
2,29,2028-07-31,-50.656734,-49.15953,-47.21714,-42.678036,-37.20109,-31.758057,-24.332123,-18.585253,-13.584547,-8.108857,-7.0663295
2,30,2028-08-31,-53.989277,-52.207714,-50.394432,-45.58827,-39.616573,-33.876938,-25.954485,-19.872177,-14.642508,-8.789569,-7.6612115
2,31,2028-09-30,-57.22518,-55.46552,-53.36344,-48.434544,-42.017284,-35.972237,-27.580116,-21.0588,-15.659914,-9.491128,-8.267515
2,32,2028-10-31,-60.569183,-58.942028,-56.572376,-51.260963,-44.36006,-38.132996,-29.210741,-22.32788,-16.661236,-10.227567,-8.875261
2,33,2028-11-30,-63.66072,-62.217823,-59.674915,-54.15123,-46.728954,-40.38045,-30.888422,-23.603495,-17.686634,-10.903,-9.522522
2,34,2028-12-31,-66.79904,-65.45927,-62.73217,-56.968758,-49.289265,-42.429035,-32.468056,-24.766233,-18.626234,-11.592693,-10.117399
2,35,2029-01-31,-70.01129,-68.61767,-65.6291,-59.800533,-51.745087,-44.572002,-34.12057,-25.98719,-19.533157,-12.2360115,-10.731138
2,36,2029-02-28,-73.04382,-71.61965,-68.726715,-62.753788,-54.021004,-46.75,-35.72752,-27.280231,-20.54395,-12.911396,-11.337667
2,37,2029-03-31,-76.01844,-74.50781,-71.824776,-65.7094,-56.379807,-48.8362,-37.266884,-28.482397,-21.538855,-13.553543,-11.872381
2,38,2029-04-30,-78.99874,-77.50274,-74.635475,-68.48936,-58.784504,-50.914043,-38.882393,-29.680136,-22.426352,-14.188044,-12.369936
2,39,2029-05-31,-81.97715,-80.369644,-77.6636,-71.31366,-61.166134,-52.975372,-40.452538,-30.808084,-23.312294,-14.844625,-12.858004
2,40,2029-06-30,-84.88258,-83.34599,-80.61478,-74.0851,-63.660206,-55.135254,-42.046745,-32.05975,-24.265005,-15.463043,-13.345575
2,41,2029-07-31,-87.87149,-86.1893,-83.40952,-76.88915,-66.033844,-57.181477,-43.62733,-33.38271,-25.245955,-16.117136,-13.849501
2,42,2029-08-31,-90.843506,-88.9489,-86.41307,-79.65196,-68.442696,-59.297363,-45.23738,-34.677685,-26.213291,-16.802479,-14.336361
2,43,2029-09-30,-93.87119,-91.6119,-89.26212,-82.47647,-70.83114,-61.51581,-46.936382,-35.983517,-27.100943,-17.460693,-14.818598
2,44,2029-10-31,-96.65191,-94.42858,-92.28185,-84.99896,-73.19226,-63.590195,-48.513294,-37.289616,-28.026003,-18.091747,-15.272079
2,45,2029-11-30,-99.39337,-97.19122,-94.83405,-87.79246,-75.54368,-65.700905,-50.077087,-38.539497,-28.965784,-18.759523,-15.74798
2,46,2029-12-31,-102.06142,-100.04124,-97.591064,-90.380615,-77.877,-67.78432,-51.7289,-39.834248,-29.939909,-19.49632,-16.236464
2,47,2030-01-31,-104.77796,-102.79873,-100.35756,-92.94244,-80.24003,-69.86128,-53.458942,-41.176422,-30.88643,-20.245667,-16.764803
2,48,2030-02-28,-107.39702,-105.553604,-103.112854,-95.63338,-82.52611,-71.99573,-55.11362,-42.457108,-31.853777,-20.991049,-17.315496
2,49,2030-03-31,-110.080986,-108.30048,-105.76027,-98.291214,-84.99,-74.15349,-56.77659,-43.771584,-32.86,-21.718174,-17.909382
2,50,2030-04-30,-112.69959,-111.111305,-108.672264,-100.942,-87.40368,-76.235504,-58.415207,-45.134464,-34.004723,-22.537243,-18.470713
2,51,2030-05-31,-115.391655,-113.74627,-111.5148,-103.587814,-89.94706,-78.3914,-60.090458,-46.451767,-35.089302,-23.346743,-19.057148
2,52,2030-06-30,-117.97218,-116.2832,-114.14035,-106.14322,-92.26069,-80.57608,-61.82145,-47.867336,-36.176323,-24.281555,-19.698484
2,53,2030-07-31,-120.58009,-119.125084,-116.89687,-108.704666,-94.63751,-82.77274,-63.7129,-49.31468,-37.32009,-25.178705,-20.359978
2,54,2030-08-31,-123.29913,-121.78839,-119.61623,-111.3534,-96.868454,-85.02633,-65.689835,-50.987644,-38.605133,-26.105143,-21.139637
2,55,2030-09-30,-126.02612,-124.450165,-122.50529,-113.89343,-99.23185,-87.262886,-67.64061,-52.49998,-39.9598,-27.131447,-21.925518
2,56,2030-10-31,-128.66934,-127.257,-125.340546,-116.51805,-101.770325,-89.484726,-69.59877,-54.12191,-41.302757,-28.240715,-22.770353
2,57,2030-11-30,-131.31989,-129.8303,-128.09804,-119.20906,-104.310455,-91.79832,-71.59914,-55.954483,-42.812065,-29.435902,-23.727066
2,58,2030-12-31,-133.9316,-132.4727,-130.66916,-121.924416,-106.876625,-94.26539,-73.75347,-57.792313,-44.334152,-30.633808,-24.678688
2,59,2031-01-31,-136.69853,-135.28976,-133.42773,-124.42075,-109.42528,-96.75618,-76.011314,-59.68153,-45.84099,-31.917492,-25.68266
2,60,2031-02-28,-139.37515,-138.2218,-136.18105,-127.11509,-112.08168,-99.33596,-78.34887,-61.69557,-47.438118,-33.32793,-26.716684
3,1,2026-03-31,3.6971471,3.6961823,3.669744,3.4383602,3.388775,3.4761777,3.6454446,3.9338574,4.084253,4.5928607,4.665109
3,2,2026-04-30,3.677885,3.7942662,3.857992,3.3205032,3.4460154,3.5738707,3.6880205,3.9495053,4.064227,4.5129614,4.6496367
3,3,2026-05-31,3.8463595,3.970889,4.1413956,3.4092984,3.5668576,3.7719793,3.6941495,3.9572556,4.09449,4.522783,4.621103
3,4,2026-06-30,4.0387955,4.296561,4.3698072,3.6799555,3.7467756,3.972899,3.9405265,4.094394,4.1584935,4.5092497,4.63554
3,5,2026-07-31,4.416995,4.734213,4.660808,3.9540155,4.104195,4.15632,4.1397367,4.32737,4.293866,4.5587125,4.7067943
3,6,2026-08-31,4.942332,5.1928773,5.1944084,4.3437104,4.4152584,4.525886,4.347609,4.545847,4.481936,4.6408205,4.7313237
3,7,2026-09-30,5.5351872,5.72484,5.6816463,4.852352,4.789212,4.8671885,4.5288563,4.7364044,4.616441,4.7475047,4.768596
3,8,2026-10-31,5.952015,6.2835574,6.2797375,5.45081,5.0867286,5.1417484,4.870838,4.966587,4.796999,4.786249,4.830345
3,9,2026-11-30,6.5509796,6.844625,6.807686,5.958227,5.394145,5.504489,5.1390934,5.212743,5.005348,4.8276987,4.876232
3,10,2026-12-31,7.163205,7.3230143,7.3987236,6.3822727,5.721855,5.76177,5.3384914,5.401227,5.1840396,4.934629,4.9668427
3,11,2027-01-31,7.7615633,7.93126,7.8763638,6.6941137,5.9810367,5.973785,5.614208,5.626406,5.353078,5.051624,5.0341086
3,12,2027-02-28,8.463633,8.656824,8.313574,7.0127563,6.24701,6.0246067,5.7734127,5.8302174,5.5327244,5.0967045,5.1532145
3,13,2027-03-31,9.230048,9.307483,8.832365,7.448367,6.4295034,6.3093896,6.051447,5.987917,5.6802683,5.1495013,5.245723
3,14,2027-04-30,9.925154,10.01977,9.386264,7.700326,6.563674,6.5776253,6.2370844,6.181202,5.830591,5.2385883,5.358575
3,15,2027-05-31,10.687826,10.731782,9.826336,8.097078,6.734809,6.8366528,6.325485,6.34116,5.969317,5.336993,5.499991
3,16,2027-06-30,11.464379,11.310084,10.163771,8.359225,6.8965926,6.9365034,6.425822,6.541296,6.0886383,5.382304,5.6587934
3,17,2027-07-31,12.113944,11.783718,10.559071,8.689024,6.9220777,6.9795475,6.547894,6.68421,6.2602806,5.4807014,5.8358517
3,18,2027-08-31,12.502974,12.3390255,10.97843,8.880974,7.0853662,7.0163736,6.6795506,6.797782,6.3830376,5.570502,5.958207
3,19,2027-09-30,12.948138,12.576708,11.2399845,8.950397,7.1671906,6.9544888,6.626749,6.8308287,6.458337,5.6278925,6.031125
3,20,2027-10-31,13.162454,12.63558,11.174878,8.940223,7.018309,6.8147383,6.4744587,6.8245745,6.5823145,5.6206083,6.07647
3,21,2027-11-30,13.134895,12.668123,11.075889,8.691079,6.7856245,6.485591,6.257722,6.7379084,6.5985336,5.5813,6.173568
3,22,2027-12-31,13.027369,12.594749,10.975117,8.328915,6.3567,6.2135477,6.002254,6.575072,6.5437245,5.523711,6.223683
3,23,2028-01-31,12.810429,12.24753,10.608019,7.7877483,5.7797856,5.6416893,5.596799,6.3467493,6.4076815,5.367813,6.225374
3,24,2028-02-29,12.3762045,11.744478,10.033475,7.3418865,5.0027943,4.9572525,5.199444,6.088788,6.233124,5.234002,6.20483
3,25,2028-03-31,11.785015,11.130806,9.348715,6.538233,4.2476516,4.2281013,4.633151,5.657418,6.0113144,5.041135,6.114902
3,26,2028-04-30,11.219098,10.2284775,8.552502,5.5261717,3.4016933,3.4331586,4.022205,5.291187,5.6534414,4.900867,6.0323653
3,27,2028-05-31,10.375075,9.20673,7.5180497,4.345138,2.3002286,2.4279516,3.3495617,4.7437773,5.2817307,4.661828,5.8651466
3,28,2028-06-30,9.3127365,8.161243,6.2448597,3.0577507,1.0297532,1.2580714,2.5422165,4.160323,4.883427,4.4240856,5.66291
3,29,2028-07-31,8.017293,6.9415226,4.837015,1.7404982,-0.40298533,-0.07850051,1.6008883,3.3807468,4.385983,4.108573,5.469281
3,30,2028-08-31,6.7270975,5.657544,3.4886088,0.32363057,-1.9496226,-1.3772001,0.5878389,2.6029797,3.848682,3.7590141,5.2462626
3,31,2028-09-30,5.2631545,4.116408,1.8227358,-1.3435767,-3.628366,-2.8418174,-0.50191355,1.8129258,3.2738686,3.4349113,5.0104074
3,32,2028-10-31,3.5361848,2.342422,-0.09247422,-3.2822468,-5.46337,-4.452324,-1.7486434,0.8108065,2.5959148,3.0492058,4.7124453
3,33,2028-11-30,1.7883013,0.31670237,-2.094714,-5.225485,-7.3421054,-6.206974,-3.180553,-0.2671876,1.923984,2.5984743,4.360594
3,34,2028-12-31,-0.28261256,-1.9309535,-4.2534227,-7.443841,-9.317791,-8.082569,-4.474277,-1.4201403,1.1538563,2.139656,3.9926703
3,35,2029-01-31,-2.427192,-3.9713202,-6.5233984,-9.656164,-11.4165,-10.06325,-5.898703,-2.560411,0.39721394,1.6112509,3.5557904
3,36,2029-02-28,-4.7075834,-6.3318963,-8.983187,-12.018003,-13.712996,-12.082121,-7.491384,-3.7959838,-0.45513773,1.0146992,3.0988197
3,37,2029-03-31,-7.053994,-8.933363,-11.772643,-14.58865,-16.129776,-14.209644,-9.017353,-5.0455203,-1.4360137,0.46274567,2.6409929
3,38,2029-04-30,-9.815371,-11.681295,-14.448615,-17.229301,-18.513783,-16.397053,-10.689049,-6.370808,-2.466611,-0.12845278,2.1635737
3,39,2029-05-31,-12.549792,-14.430435,-17.253094,-19.962,-20.927212,-18.526594,-12.382654,-7.647572,-3.472343,-0.7010865,1.692513
3,40,2029-06-30,-15.40236,-17.227026,-20.380798,-22.702465,-23.603258,-20.86278,-14.148489,-9.043751,-4.485153,-1.3867917,1.1052806
3,41,2029-07-31,-18.297224,-20.177029,-23.242105,-25.55904,-26.119123,-23.31989,-15.952791,-10.4318695,-5.615982,-2.1142654,0.49473572
3,42,2029-08-31,-21.352,-23.0831,-26.238392,-28.52109,-28.857143,-25.788498,-17.793793,-11.866386,-6.698037,-2.8378735,-0.07435751
3,43,2029-09-30,-24.359362,-26.300283,-29.290043,-31.443014,-31.584743,-28.365606,-19.695631,-13.4161415,-7.8630123,-3.5652132,-0.6928468
3,44,2029-10-31,-27.528082,-29.42626,-32.56004,-34.51456,-34.422108,-30.88293,-21.568071,-14.940075,-8.980874,-4.3288727,-1.3416843
3,45,2029-11-30,-30.696856,-32.61799,-35.91104,-37.696983,-37.14759,-33.459007,-23.539444,-16.510382,-10.152061,-5.1864643,-1.9705219
3,46,2029-12-31,-34.06952,-35.852722,-39.252617,-40.90118,-40.257812,-35.926067,-25.553154,-18.0545,-11.34734,-5.9398546,-2.6356483
3,47,2030-01-31,-37.16523,-39.014954,-42.630516,-44.161903,-43.299366,-38.57872,-27.559347,-19.676304,-12.556944,-6.729768,-3.2426033
3,48,2030-02-28,-40.422165,-42.41736,-45.886375,-47.31752,-46.275883,-41.249645,-29.493067,-21.22224,-13.756151,-7.526765,-3.8160214
3,49,2030-03-31,-43.60102,-45.816578,-49.217224,-50.65931,-49.225155,-43.856422,-31.442896,-22.646866,-14.857685,-8.28034,-4.391147
3,50,2030-04-30,-46.833027,-49.093414,-52.62062,-54.025017,-52.217514,-46.584213,-33.42642,-24.1486,-15.957174,-9.031513,-4.9010015
3,51,2030-05-31,-49.969547,-52.43492,-55.877853,-57.382236,-55.19435,-49.276337,-35.45518,-25.602207,-17.078537,-9.777648,-5.4046063
3,52,2030-06-30,-53.137165,-55.75547,-59.435814,-60.759785,-58.339054,-51.924675,-37.50277,-27.099873,-18.12055,-10.518248,-5.8977895
3,53,2030-07-31,-56.25669,-58.999187,-62.86841,-64.17366,-61.30496,-54.588383,-39.541264,-28.539846,-19.265244,-11.208879,-6.41851
3,54,2030-08-31,-59.500816,-62.152485,-66.24158,-67.5521,-64.4306,-57.176163,-41.52091,-30.019323,-20.399158,-11.9771,-6.8771415
3,55,2030-09-30,-62.498627,-65.35485,-69.61168,-70.948746,-67.36767,-59.76785,-43.518417,-31.499449,-21.587984,-12.721149,-7.39282
3,56,2030-10-31,-65.484726,-68.34904,-73.0118,-74.328606,-70.40414,-62.439728,-45.536503,-33.02123,-22.746145,-13.4331455,-7.8876615
3,57,2030-11-30,-68.52889,-71.57535,-76.3986,-77.5931,-73.33083,-65.043846,-47.561275,-34.561115,-23.884052,-14.212231,-8.396566
3,58,2030-12-31,-71.587616,-74.72671,-79.67204,-80.91055,-76.36937,-67.707,-49.439762,-36.077293,-25.034594,-15.021894,-8.921909
3,59,2031-01-31,-74.64348,-77.874535,-83.03912,-84.147865,-79.285,-70.493225,-51.454422,-37.67482,-26.125818,-15.835176,-9.45537
3,60,2031-02-28,-77.487274,-81.01939,-86.34702,-87.405785,-82.2572,-73.21289,-53.464943,-39.24324,-27.35158,-16.652777,-9.982557
