Start_Curve_ID,Scenario_ID,Month,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,1,19,0.7062832955041684,0.7181526240849344,0.7506803467633948,0.8505565860190571,1.1319049581502574,1.4832298067237155,2.375600409954575,3.108433834747732,3.9753388985789644,5.1073096221369445,5.1403841074152945
1,1,20,0.9654341450944148,0.964238848153453,0.9957656392392871,1.0933891953842485,1.3808543507838404,1.7242475755061701,2.56161826729712,3.249665447014971,4.050735325318179,5.113216887353931,5.128003820699856
1,1,21,0.8744508617809869,0.8967554878077276,0.9386369262321524,1.0510215402146548,1.3618575751708308,1.7143966848769,2.567849024263914,3.260627377397339,4.0652035300005585,5.126628523352974,5.1398908536615835
1,1,22,0.8055220921441925,0.8395764349283562,0.888807051822733,1.0097110911917555,1.3392953696236398,1.6848665156102,2.5125793090289026,3.182445312254024,3.9598143663380494,4.999742002805974,5.004389316797445
1,1,23,0.923066809601796,0.9450634973722598,0.9904990353289533,1.1088127294977748,1.4342537034694005,1.77209096789914,2.571425876808738,3.2191396013681386,3.966152055168327,4.9740749284487284,4.973054637619608
1,1,24,0.5274483178315856,0.6394256710675619,0.7384300043909173,0.9284012822418364,1.385780813057218,1.7471897535039003,2.5386574181337793,3.1508579154299854,3.847442453496201,4.813660689490087,4.766473600750992
1,1,25,0.7472285316742671,0.805393171017076,0.8817298701866576,1.0464966540875065,1.4597861317019543,1.7831691726698455,2.489445225915872,3.04860973759012,3.6851737775536906,4.602652978835144,4.549819054947866
1,1,26,0.7931051722405611,0.8009935000939491,0.8420579678209185,0.9621512943993278,1.2770343594637745,1.569310495679022,2.2741646973114555,2.8541098150892434,3.5329454728574907,4.495652030442667,4.482533854143365
1,1,27,1.0302428252794629,0.9581668995166147,0.9439006181674816,0.990199947140606,1.1491879540265288,1.417102794275412,2.1659047615726297,2.8099779530167472,3.581913603602047,4.623595884452909,4.680314296534635
1,1,28,0.6121395667869491,0.6378732487037396,0.6733334994400407,0.7772331097738261,1.0361186046689514,1.3459479165264283,2.161146171762833,2.8296011481739813,3.6241288599385677,4.681446451882181,4.723458459668033
1,1,29,0.7430160299896169,0.7184072523728466,0.7251758102889649,0.7869133480343018,0.9709936515513509,1.2585819521154886,2.063773104309999,2.7414593557270446,3.555245122271712,4.631717401525116,4.703320179207083
1,1,30,0.6915737547498392,0.6937255566711356,0.7156846756015144,0.7936167882571704,1.0111967756804876,1.3142134668453354,2.1336343547673855,2.8119109286418498,3.619210424386153,4.682787197342381,4.747811080866102
1,1,31,0.7166342558598234,0.6441417515033927,0.6134045513674541,0.6071228419183261,0.6790245075089526,0.9139546841117387,1.6724042301613635,2.345791323444552,3.176893276774069,4.288856249923316,4.409164323941146
1,1,32,0.6814177651004018,0.6650436331805718,0.6673788148913564,0.6980555892243373,0.8503347688071495,1.1015894709729013,1.829582854290914,2.4604237394465884,3.2238888664018606,4.267996355391245,4.3529780841334444
1,1,33,1.013643631306526,1.004748921428166,1.019037288919586,1.0784070560110792,1.2806302296383483,1.577717875287593,2.346830985367272,2.985551342482228,3.7287535312525337,4.7180098151491725,4.7824500545014
1,1,34,0.9139134730826146,0.9386864201238123,0.9708351967168392,1.0641155396348683,1.3170152655048093,1.664217113673613,2.537590933947182,3.2349260852871806,4.037426503878925,5.058783139202905,5.128908254067923
1,1,35,0.968287023630595,0.9952900123251368,1.0339655831575838,1.1423518009645537,1.4239081602347485,1.7979028733567954,2.7163370613322906,3.4358838405556535,4.2550298283182455,5.275078228914293,5.344980270845355
1,1,36,0.9572015192758,0.9508357106975935,0.9677090642806159,1.0469217260763386,1.2753927672578842,1.641381351842141,2.590510727238839,3.3453412659797657,4.2173246406747396,5.2864697933379405,5.391776714425943
1,1,37,0.9601055647719282,1.0140408762876518,1.074832992891343,1.2164274961467818,1.5687232954655066,1.9840595511051606,2.9586795200548,3.698870470143266,4.526840843176403,5.5330519270780405,5.595290856056224
1,1,38,0.8039913078422498,0.9049387665848782,0.9994457388248393,1.1941012102011102,1.6468506816896427,2.100196604008596,3.112040756542893,3.854263813896116,4.671782612610343,5.656870234168816,5.692068160072741
1,1,39,0.6632128455484733,0.8557837373285381,1.020439620866001,1.3300321872358059,1.9908107309434355,2.5340167501461397,3.628662272460162,4.375398821544555,5.1618068350891235,6.083736594692215,6.051304761384515
1,1,40,0.7782409156252135,0.9215790276174217,1.0706525337619488,1.3684483751674419,2.014966373687595,2.5316492371349546,3.565580119892907,4.272800080700184,5.017153550943652,5.907021831188104,5.866427630294164
1,1,41,1.0185761829532962,1.1340285618565042,1.2758832263477498,1.577379150124382,2.222710331080904,2.747931248220742,3.787467229494126,4.49419967554007,5.229797535193191,6.094603236641259,6.04805033186494
1,1,42,1.1506835430195743,1.2657159382419223,1.4135464329693128,1.7246631539609747,2.3892444175557777,2.9039666026130324,3.8901953543880636,4.5526909979231975,5.230597766325117,6.039376187719038,5.969803865384801
1,1,43,1.6504979194743676,1.7242918035336259,1.8580925349722763,2.146306949241701,2.782665404155989,3.245391999381465,4.0665532082224,4.6142033560537135,5.147249882661302,5.824681039053421,5.718536719290728
1,1,44,1.7616632594667128,1.8308998626097286,1.9550303633068922,2.2294429345697084,2.8279241404988475,3.263974805090928,4.040930873900635,4.564177552410127,5.074882446141804,5.733698802972749,5.629676423042567
1,1,45,1.8354730321947126,1.8334805610130536,1.9008330359207786,2.0884543793215706,2.5149435049575084,2.8725280115189946,3.58708292700485,4.109288619588454,4.655158516819216,5.371476497792248,5.326608700522648
1,1,46,1.7032909981836442,1.7921680555091233,1.9113724157089194,2.1567876977774523,2.6933262844455066,3.052408530968056,3.688727052286288,4.12847340891722,4.563510313572961,5.181554715659624,5.076243496510775
1,1,47,1.4910166628666064,1.6130364635847716,1.747685522380128,2.0168040342670426,2.5805900416183083,2.9397167472009076,3.5809571912599516,4.0172884601466174,4.4548010505672755,5.079938289820957,4.966615660320896
1,1,48,1.7335400167985917,1.8329720204084625,1.9618482718843981,2.22920593551056,2.7808009804376073,3.12905403147194,3.729830210074632,4.134460285023856,4.529277673932481,5.10714699759427,4.979378257319779
1,1,49,1.64074536739977,1.8067033321857124,1.9772530627411349,2.3222929242531603,2.9785875963684036,3.418958128315861,4.193623807331217,4.687837293626082,5.1671371901759615,5.778315948335642,5.636888504448526
1,1,50,1.5631390244551944,1.7111428175443497,1.8757742959919352,2.2099106794074697,2.8437317472637247,3.2596586225164876,4.005302719720912,4.485029545836648,4.960767488163439,5.579662252961185,5.441270192755587
1,1,51,1.66656889060805,1.8463273870662593,2.0398076921672286,2.42794202243113,3.141872477036721,3.621425962759664,4.464176116281575,4.985342047826457,5.488069751432638,6.094249434540586,5.932137107467642
1,1,52,1.750649436717855,1.8989563852397413,2.0785234417663903,2.447357569325211,3.1230893423209234,3.5859998013883483,4.417082959397616,4.937557667159647,5.448036433319372,6.061167150340482,5.907127805557401
1,1,53,1.7118449041461357,1.8941516975575772,2.0977810058044293,2.5011044832378584,3.2346439045400617,3.7232895212134256,4.583993280602712,5.108835443328355,5.616636224504309,6.213532352000675,6.03730326173759
1,1,54,2.0546041081506927,2.132072219867439,2.273592731563022,2.5865083590907596,3.1572934342730563,3.5766328985432825,4.3631295273650865,4.873108991411522,5.38716909971926,6.001831174149617,5.868029528926224
1,1,55,2.8065284168859574,2.780305765287398,2.8600097817505006,3.074162752055535,3.4787012333594753,3.8197175243506973,4.459847663136841,4.899679705870595,5.335831425993116,5.878830419014548,5.76397363806879
1,1,56,2.594951852389627,2.6352497260473973,2.7332426923913236,2.9567225983670986,3.3717479713212968,3.716267844064214,4.381438706040167,4.837671766116924,5.300230403452817,5.868253108884732,5.759773586699242
1,1,57,2.657869921606691,2.6979509792829197,2.7853965543400765,2.9983047814844377,3.376274150255456,3.7532894434908064,4.537923877552054,5.083523966532084,5.653375669871206,6.295177661614611,6.224661901213159
1,1,58,2.636492419481938,2.7277959044740743,2.846259703137951,3.094361870840089,3.5480860401391463,3.9527334751360477,4.753161715342663,5.290508573460074,5.837397201372615,6.444388891160309,6.347015697640973
1,1,59,2.355730115100699,2.4782782705241138,2.6086923743714676,2.877903328304039,3.3609463537441107,3.8070183383319613,4.734220379370722,5.355710593391246,6.008091023321512,6.699836488404209,6.625133088005793
1,1,60,2.5389515593153926,2.650550915893032,2.7857424888708833,3.053966283572377,3.564631633544113,3.9889912510764396,4.819895609310798,5.366670377863176,5.923455276299264,6.530826663893599,6.422122475367079
1,2,1,1.3862217276001463,1.3173588149760134,1.2690336425122084,1.198994168848953,1.4347133812123876,1.802969037849123,2.5761965232181474,3.2559676989663666,4.0540684373448075,5.197809785284169,5.163271338028608
1,2,2,1.311526367239468,1.3429912054343043,1.3599804839632388,1.4071341762843348,1.8318383292664628,2.2535425829536946,3.029524894448972,3.662576505847772,4.369820430931418,5.403998143813664,5.295680503004616
1,2,3,1.1637919199476525,1.3091375348328507,1.4130436997811024,1.6113352728217498,2.2846276936941328,2.778280094786897,3.566962254033651,4.144806611821639,4.744614593846656,5.649747171119843,5.441983948098248
1,2,4,1.1172631339950267,1.2413139768590058,1.347795596243329,1.5779864131967636,2.2724840624208413,2.755229440790412,3.5258438484434746,4.08441811400904,4.664865661475032,5.551518828500237,5.3307788056261804
1,2,5,1.0370215939848306,1.1130397497609588,1.1972467493849512,1.4159821431783226,2.0431639041873435,2.4999391324014892,3.288882910380303,3.876135167555219,4.510906902640803,5.45190721516911,5.263660381490973
1,2,6,1.0517697043885168,1.1071972197712276,1.1876139528403618,1.4066001236860934,2.0025453515947857,2.4341226946822747,3.1942221686681163,3.7668176886063556,4.392366541189866,5.326822454715756,5.143185826269095
1,2,7,1.245822344738253,1.2633196846630719,1.3278427606759509,1.5252448749998873,2.0556427195937035,2.4503442190649594,3.1571925044557676,3.704094039954897,4.3057645888374445,5.217942492180268,5.043212298668983
1,2,8,1.1290949801392798,1.1869569132864914,1.277267718114083,1.500137248130082,2.0610191934618864,2.4307343602604337,3.0628391535081922,3.5490127671689584,4.080372687583463,4.93708470851648,4.734354668916974
1,2,9,1.249982504262325,1.256902472836301,1.313814697708791,1.4953941387992749,1.9434069356657497,2.2883592928622734,2.9482700133260478,3.476708392626509,4.074308760133646,4.986681784460735,4.830154706391923
1,2,10,0.9262267265959886,0.9187342543252766,0.951941181313104,1.0920748385827184,1.4303328200251824,1.749316285557306,2.476750525843522,3.0819552335822498,3.8044864827798097,4.844939578287739,4.757160352803693
1,2,11,0.6670127059360373,0.7164434471745128,0.7848874760749337,0.9531511283935326,1.347779029840515,1.6476534741296553,2.3014105197206236,2.843013458777893,3.4913640745539762,4.479277226148613,4.3591691781702
1,2,12,0.5956282453301364,0.6765577303481098,0.7676265425246924,0.9718977900820446,1.4144566913929735,1.7457256355322568,2.4515849219572847,3.013712227311757,3.676226743033991,4.659800294763841,4.527531849857218
1,2,13,0.6829540616910166,0.7233811351569314,0.7934051137708293,0.9657131698620018,1.3446032895714857,1.6440272755162262,2.312527702321875,2.8611013984171865,3.5170509647111494,4.499667272964482,4.3819671204056085
1,2,14,0.6243597747273869,0.6924548732364376,0.780843624986725,0.9704710403648981,1.3825411266187269,1.671052253032825,2.2862825077751903,2.787295957899728,3.3830616057428804,4.313877703574167,4.169730112902189
1,2,15,0.6171315021440997,0.6911038139824991,0.7841033308134366,0.9795044353021481,1.3958329045304374,1.6759953754315535,2.2659249169450186,2.7447182798073606,3.313275489192139,4.218280725031158,4.062955694036751
1,2,16,0.6499043244172363,0.6832822245296031,0.7488217585359649,0.9013649184906989,1.234372448089137,1.467651631261476,2.0004340142703434,2.4574453954829814,3.0166846372338454,3.927273818088021,3.791505190533574
1,2,17,0.427914480791552,0.5146461279785545,0.6093026296529191,0.7956696480536638,1.1866887719561476,1.4218990847086375,1.9297794531463173,2.353995384468407,2.8716109632983566,3.7483720302001324,3.58436057400033
1,2,18,0.6261641060929053,0.6335305504607366,0.6807777578332829,0.7907657995698709,1.0507138184552969,1.1924897261224283,1.5382879745409352,1.8782724957700054,2.3183035522669435,3.1543150594887277,3.0040367887275354
1,2,19,0.5550923927996552,0.5336447950483846,0.5506674753479995,0.6058484549197345,0.7600452825750981,0.833892782090728,1.0895723081350819,1.391424316501447,1.8111761847393177,2.6566741000822613,2.5312723559009274
1,2,20,0.5048487643448111,0.5040473223249428,0.5255435339885983,0.5845412366424851,0.730156940119449,0.8064777204548323,1.072724199131322,1.379130572927848,1.8032887437573548,2.6482251676138424,2.5243951532640083
1,2,21,0.48649774714785,0.4815802696525822,0.49596161609943357,0.5407164214172382,0.6520748802263021,0.7136653524418106,0.9645309342804484,1.2644558659603815,1.6855006963926462,2.5302181215049546,2.4139134457963825
1,2,22,0.7463919546938281,0.7120947555126127,0.7085463414840646,0.7328918130764105,0.7930864173502873,0.8643384423860587,1.1509569096876708,1.4793974115540167,1.9269956586755888,2.774989516342137,2.6757848594159737
1,2,23,0.9974605419489345,0.8815756098084824,0.8199898930522462,0.7563003703468472,0.6494867373702482,0.6761738926616527,0.9558794104910133,1.3152079170047624,1.818177734879263,2.719496055067346,2.6827856960264613
1,2,24,1.006991343236616,0.9526957227400941,0.9235190167080397,0.8910923864480484,0.8501514442541932,0.9008884108128615,1.1773697781312362,1.5137850647890068,1.9706126959117534,2.815166042628287,2.749631929060589
1,2,25,1.1702889969460792,1.137579877611271,1.1219247876323926,1.109752700739602,1.1070061351410512,1.1921163778644515,1.5067274355195304,1.8533527619981727,2.30220731560889,3.113202580794925,3.0340628512982586
1,2,26,1.1841671823464481,1.147521760965111,1.125473138679753,1.1019094136692893,1.0818370059326348,1.1681762482762779,1.499984886421174,1.8601762181307455,2.325771408333684,3.1466000861488173,3.079600297242344
1,2,27,1.281835483766823,1.2090047897664966,1.1613557391769658,1.092949721062086,1.0049048293946612,1.0517857041085052,1.325294959517293,1.6597127452136902,2.10480525997483,2.9173015880709556,2.868136194037527
1,2,28,1.3927316963570902,1.3791251034409893,1.3715751209800235,1.353056862899902,1.3753000184690705,1.4415999491554814,1.6552219838431101,1.9155031566637941,2.2448619218775976,2.9375118843640413,2.827110604071218
1,2,29,1.0132647587505073,1.0664068581048778,1.0930830253291663,1.126346436857368,1.2379687052082142,1.334873965236355,1.5970320965971,1.8703263378589758,2.2127846451404296,2.916074232218848,2.7879849403408854
1,2,30,0.8299239500735609,0.8552973716009764,0.8642326655253335,0.8784194042171619,0.9509335062783236,1.028881716718084,1.2978594136946981,1.5862346466446984,1.96384755222275,2.7119967743425666,2.6073826646161464
1,2,31,0.8461978762052927,0.8619888820434428,0.8678316679064553,0.897281140015689,0.9737743523492257,1.1090240747491673,1.5287959237537012,1.9160692176572232,2.402761940122502,3.218478875217269,3.140654215617407
1,2,32,1.3671311457078488,1.3311541477153461,1.3205927216364495,1.3350043294326601,1.3890881716243983,1.5410673223054083,1.9688749275898472,2.3574643796314776,2.8246623427151025,3.5902081671283406,3.5095142031350273
1,2,33,1.7922006542147662,1.6934211569398596,1.646968418949616,1.6005111355608364,1.5622813795843637,1.663622881156585,1.9895153177820504,2.324662217410709,2.7306257474608535,3.4419421709042233,3.372075082758867
1,2,34,1.7640241982496492,1.6880563387267524,1.6451530611352196,1.5872256751500973,1.54218842453735,1.6141061792891147,1.8687344476672778,2.156103930505191,2.509586186342629,3.1838986969290795,3.107903631349198
1,2,35,1.4100768467439382,1.4194308409109482,1.4187213909254122,1.4159657015600937,1.4704631892867654,1.5742271636407263,1.867176246881324,2.1587065124705833,2.5112842458256948,3.1818264755323824,3.0836092119242537
1,2,36,0.9517091155490823,1.0144999662644574,1.0430626937088565,1.081260768666647,1.2111256774438885,1.3258632646870225,1.6357429747946122,1.9249444530144464,2.281407654522385,2.967744904035773,2.8555489635348676
1,2,37,1.353825460895559,1.2894000249310393,1.2490333506032747,1.1945344865894711,1.1635139865909991,1.2005121908930994,1.3993071104830535,1.64603770015929,1.971303055434908,2.645198153412871,2.5696507701401683
1,2,38,1.019214873370728,1.0494875416457206,1.0617026456745786,1.0795797621901886,1.174159478089759,1.2552800759594906,1.4957527213301551,1.7409939974821504,2.0511783014907685,2.702899622070464,2.5914653670307968
1,2,39,0.9375066487201739,1.0097920530269164,1.0554788594127533,1.133339086913327,1.3272364685529885,1.4592273051289109,1.759359001829091,2.018129094080951,2.325747121668791,2.9534471135598723,2.8117464858940178
1,2,40,0.5120161884966542,0.6576360514551661,0.7528513734341356,0.9146120914775867,1.2437457441479647,1.4455154609880212,1.8652684238993609,2.175115736315112,2.5325614573535575,3.1892358037160964,3.022928180993499
1,2,41,0.7032772822564237,0.8416306227921739,0.956799506222148,1.1553274774412345,1.5634824726743406,1.7684628624621672,2.1089638801588197,2.3388572550190503,2.5818541816924556,3.1253697098697,2.8996775832208006
1,2,42,0.861922176816333,1.0263821622506633,1.1747007190221814,1.4358625175243862,1.9514379742547594,2.193999311017656,2.527641677768524,2.719077626234969,2.8896241425604283,3.341418756206217,3.0563484919188406
1,2,43,1.073198788399448,1.2181924420989656,1.3673306230610476,1.6415812535941119,2.1725343320314034,2.4100460741568916,2.6991541829691843,2.8493743774456024,2.963025070453527,3.352594848299465,3.0379420681199556
1,2,44,1.4012745063352483,1.4448594735156768,1.5341227056025046,1.7254803811914847,2.0963646958780724,2.2545363455683036,2.438959595476136,2.5506439880562994,2.6428839171485947,3.0287296380132855,2.745680485220485
1,2,45,1.3979778255590882,1.4559962117395127,1.5456355524610683,1.741332454781133,2.090921764561034,2.268504045325238,2.525751816480374,2.689053675415843,2.844602150067514,3.271128097850547,3.004848105650627
1,2,46,1.2935769647872293,1.3691046484032894,1.4662253750965124,1.659833009437752,2.005276157228104,2.1558934871347692,2.356148448364011,2.48057056584168,2.599176964174869,3.0036488966170847,2.7258329628775666
1,2,47,1.2952294202615173,1.417248146706577,1.5461104089809001,1.78469589504308,2.2050745668744396,2.3807547807813507,2.5835842640435414,2.6868756327000733,2.765985264046435,3.1186279224293934,2.801755101404688
1,2,48,1.184266738167342,1.4036229645472682,1.60149375948677,1.944944536919661,2.54794470652206,2.7916610047090282,3.033941119509819,3.1148808827429164,3.1362875424706766,3.406792225767693,3.0128807157295165
1,2,49,0.9690606674700021,1.1517317817267734,1.3255743881152298,1.6510402485049658,2.1904871865616786,2.4393235281391297,2.7856230005703013,2.9547010295299874,3.1047098518474443,3.4911341330709686,3.1423752032330103
1,2,50,1.3294162521437654,1.4276944897208137,1.559879218352227,1.8311715660708736,2.2659732792279406,2.4871441586752736,2.815646640677965,2.991817637803079,3.1582755933929354,3.5510990035592833,3.22567702604907
1,2,51,1.6150009440211222,1.5919484729219981,1.6421022788524795,1.782214083839249,1.9810562329058412,2.1000756639405207,2.329259034648275,2.4929058985881443,2.6844277774832412,3.126781183055758,2.870835520588695
1,2,52,1.3308558365727323,1.397329221257821,1.486944601873813,1.6705177720863336,1.938793560752668,2.103432707696252,2.421398352412952,2.6304369185391345,2.8698686713309183,3.340452875953253,3.076460963205467
1,2,53,1.2652508775920188,1.375533782755076,1.4927527927053021,1.7088976608016841,2.044056729417252,2.2326045767947877,2.5628446145061785,2.762865355305999,2.9810753818355287,3.4206965113602195,3.1283066927318375
1,2,54,1.04504141717858,1.2199748130853678,1.3788147695362993,1.6539343944498222,2.10032111039184,2.3295778110128507,2.698105878281055,2.8978250934535468,3.1035896332638964,3.519589048752926,3.188211683709879
1,2,55,0.999512573962608,1.1451059780492088,1.2897960744616306,1.5453148209208518,1.9638263589401435,2.1652508639856256,2.4917528945334,2.669866088208953,2.8625146538362185,3.2777599608905064,2.946008692940156
1,2,56,1.1675511753423162,1.345925462623019,1.522686592091722,1.8289823724130363,2.348006521737923,2.578075535293487,2.8754891438107224,3.0031110662391978,3.1101158159168834,3.4251592657913834,3.031567853838472
1,2,57,0.9572374023302712,1.2398251070643678,1.488502906671816,1.909050070400537,2.6289058774111256,2.9378403247192955,3.2993305052947246,3.419667220516663,3.487428817420471,3.736627511735323,3.2650416293382634
1,2,58,0.7197855848697597,1.0035286259597431,1.259222460759329,1.7054664358192477,2.4572204397769806,2.7814054240926005,3.1917899769629914,3.3392590183717443,3.447528083333028,3.731471879312402,3.251637095878948
1,2,59,0.8490452386097025,1.068521311647835,1.294324493725081,1.713974875244926,2.401372593792942,2.7195006102320254,3.162794180806573,3.345750753984848,3.5063334208142805,3.8288278563996303,3.3680335483863573
1,2,60,1.2256537568613945,1.433119845325254,1.6668585024651728,2.101609743960562,2.819912559050301,3.1452197809900633,3.5413311211692258,3.676333320954666,3.760382400191419,3.9895519189773854,3.4835580894827043
1,3,1,1.576639551660027,1.479865741195573,1.4173137349222733,1.3254314318429303,1.5275201670231542,1.8743610588534088,2.5979736714279036,3.249483901542675,4.01381553852615,5.128860805381912,5.093526246493707
1,3,2,1.6135945335352713,1.5499269753852989,1.5030034373954069,1.4522009291333775,1.703848020845509,2.046885555071852,2.728299261172874,3.3368685735159644,4.0393435385397325,5.09069818320623,5.031042394403984
1,3,3,1.4977687542887315,1.4932873677847724,1.483735087856619,1.5098022108504883,1.8614635069809475,2.250119214838277,2.9971132593362593,3.6249890840667134,4.3329257206582525,5.365166456988814,5.283186282319897
1,3,4,1.5875779515771655,1.5325389896674522,1.4976325510818698,1.503464032788428,1.786734526925484,2.1458870427976975,2.882109408388664,3.5179566807894656,4.246899140237474,5.299153755446308,5.246724326813908
1,3,5,1.2061328577317258,1.2701712137881478,1.3140935188260099,1.437033999193967,1.907811605939825,2.3241875977110222,3.1055732347054033,3.7280381691139723,4.419003072021146,5.420571147617333,5.3105329878008085
1,3,6,1.0355285223032804,1.0776865172686156,1.1168097917340862,1.241721735787791,1.691478063731363,2.0797932715015293,2.8391389964703473,3.453016354471037,4.149275816273118,5.16859332202054,5.069941420335614
1,3,7,1.0470092706815202,1.0786274766932582,1.1217128427625571,1.2602614242802364,1.7103149199780696,2.0907677229431343,2.838724666669156,3.442041398565439,4.126184912910297,5.13073361204635,5.02934678700568
1,3,8,1.0621077893797284,1.1558197017524838,1.2517866361308905,1.471768116312818,2.051734537580229,2.470041733865856,3.2133290063482574,3.776230359876652,4.385356890155055,5.2985091327323675,5.137577823139182
1,3,9,0.7419023244668875,0.9301878222133991,1.094518055568499,1.4229941368271875,2.171904992628785,2.6509114323065344,3.4574062705264086,4.021103148932629,4.611134464014382,5.486755512716692,5.270261197720374
1,3,10,0.7767033844161596,0.9263476677944957,1.0818491668073436,1.4102255718731787,2.13614502941392,2.5948417766562417,3.377280785830899,3.926424687797594,4.506690429296663,5.374387171307656,5.15618607265109
1,3,11,0.9757949601664382,1.0669240781502376,1.1938583539128338,1.4993257373933415,2.1429855550290604,2.6087799612931004,3.472524892579914,4.091603070445265,4.760845502744922,5.687922903791787,5.509203299554761
1,3,12,1.672919025006583,1.6319137589706691,1.6863225081572473,1.8879596619908,2.3292938063152357,2.730483112242112,3.528550752866129,4.14141246024415,4.81466817446967,5.735862100250695,5.607989018902285
1,3,13,1.7742201437545895,1.7527973987083174,1.8093903149020911,1.995614035188135,2.4009482397233364,2.785710607295051,3.563386396861764,4.167624052596759,4.832394925038956,5.739863038098135,5.620055836800391
1,3,14,1.8107782646934956,1.7939020528099263,1.8435026858839285,2.0008392408851754,2.354538331178825,2.7016621329262054,3.4238826083204668,4.000963604772255,4.643797666192882,5.539015467368047,5.43011318835177
1,3,15,2.2682150315051395,2.20841227977152,2.230574115676969,2.333946125966217,2.6014784527502206,2.8898499273303875,3.4829205047661045,3.98435091390595,4.537681007403945,5.35259779226415,5.242583180720982
1,3,16,2.2979931993412994,2.3388671386702287,2.417094642261306,2.593088070316372,2.9904305564714977,3.3243088849909554,3.9279760813362583,4.399130227187249,4.887160276397238,5.6147667096649405,5.449324875277519
1,3,17,2.644151179824127,2.6831201529991926,2.765232707978332,2.9473546312237238,3.3600945777205777,3.6840191860170153,4.220638737862003,4.633258431206758,5.0369827625268,5.672413580442946,5.475600418611295
