Scenario_ID,Month,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,20Y,30Y,Start_Curve_ID
1,41,-0.78158,0.084801555,-0.31973958,-0.048852086,0.9822829,2.291448,3.9841402,4.5259814,4.822256,5.95064,6.045551,1
1,42,-0.6410341,0.19974339,-0.22467041,0.05513692,1.1853132,2.6274369,4.3073115,4.8033056,5.0555024,6.183285,6.317122,1
1,43,-0.7079811,0.19834602,-0.15094912,0.0761807,1.1906806,2.4504213,4.166762,4.722769,5.0556965,6.220271,6.5320168,1
1,44,-0.6502435,0.23345625,-0.101617575,0.103144765,1.1318868,2.4101653,4.1653776,4.7121115,5.029953,6.155695,6.5157824,1
1,45,-0.4381404,0.5788206,0.25552702,0.58108747,1.6952231,2.9640708,4.680522,5.213668,5.45914,6.469702,6.7914157,1
1,46,-0.4095137,0.6632623,0.24507833,0.55534995,1.5891181,2.8079822,4.5145807,4.9825234,5.250642,6.2628036,6.633707,1
1,47,-0.4191308,0.625563,0.21258116,0.5113847,1.4885509,2.6374958,4.32909,4.772216,5.048371,6.010026,6.3725324,1
1,48,-0.7027614,0.6475885,0.26655304,0.6207037,1.5386759,2.6475084,4.3564763,4.7118134,4.938496,5.875788,6.2411857,1
1,49,-0.6228256,0.63108504,0.19916523,0.6018069,1.4424629,2.5187984,4.2303452,4.6220293,4.9301257,5.9036417,6.2745547,1
1,50,-0.3960483,0.8355095,0.48685622,0.9371344,1.881556,2.9915164,4.6600018,5.035118,5.2661495,6.127682,6.3827014,1
1,51,-0.3379277,0.8642041,0.5024123,0.8523667,1.8889548,3.0278084,4.7247815,5.1775656,5.393494,6.161127,6.3757777,1
1,52,-0.43609905,0.8777504,0.44222903,0.7863759,1.7257626,2.874047,4.633246,5.1386805,5.2549667,6.048018,6.1976137,1
1,53,-0.46646023,0.82658404,0.44705808,0.81909513,1.7819637,2.9356916,4.60925,5.16269,5.312581,6.135178,6.332963,1
1,54,-0.51618576,0.7789296,0.3111719,0.59174454,1.4215099,2.4915044,4.272391,4.815864,5.163226,6.0895166,6.418923,1
1,55,-0.7098975,0.6664218,0.12865233,0.38695192,1.0897913,2.0766554,3.7612646,4.4166923,4.9441724,6.0787315,6.5959826,1
1,56,-0.79932666,0.56062615,0.05516255,0.31399798,1.0002315,2.0697236,3.816788,4.5213466,5.0539856,6.1822176,6.7123504,1
1,57,-0.49566984,0.7397801,0.23790205,0.530861,1.3491033,2.6325932,4.4625306,5.146408,5.506532,6.5083647,6.9767895,1
1,58,-0.54960513,0.7292549,0.30854523,0.56127787,1.2280638,2.4186041,4.1479974,4.740623,4.9936037,6.07459,6.673745,1
1,59,-0.49780536,0.77011645,0.29795182,0.58175373,1.1938138,2.3291297,3.9312563,4.492888,4.8290215,5.906371,6.520113,1
1,60,-0.2138803,0.91518855,0.49695754,0.7114092,1.2351556,2.2734036,3.922507,4.5782776,4.841803,5.8491983,6.463217,1
2,1,1.6665344,1.8270445,1.9490744,2.1935544,2.9289565,3.329295,4.0324693,4.2335124,4.4820766,5.3803606,5.309316,1
2,2,2.0669122,2.0510733,2.1480865,2.3773575,3.073567,3.4837542,4.171241,4.389646,4.6998544,5.672389,5.6598434,1
2,3,1.6241837,1.8661885,1.9464556,2.151465,2.8351104,3.2744837,3.9003644,4.0478477,4.2690306,5.190875,5.1844997,1
2,4,1.7137889,2.0344305,2.0817003,2.2743223,2.9515564,3.4071841,4.0045958,4.0688434,4.2057476,5.056457,5.0520544,1
2,5,2.2726169,2.308808,2.4310768,2.6597822,3.2999485,3.5889578,4.0613146,4.136349,4.35275,5.1918736,5.2173686,1
2,6,1.8451537,1.8104916,1.8491503,2.010951,2.7323666,3.2063413,3.773627,4.026958,4.340109,5.227436,5.2531176,1
2,7,1.1856362,1.408853,1.5199198,1.6719706,2.3329616,2.8668532,3.4657679,3.6981049,3.9684606,4.940115,5.129986,1
2,8,0.976503,1.460638,1.4917021,1.597872,2.2427852,2.7248788,3.2145903,3.4030287,3.6625404,4.5849752,4.8149724,1
2,9,0.8918953,1.4015963,1.5090693,1.5728277,2.372168,2.8658319,3.454033,3.5744925,3.8421905,4.670759,4.873252,1
2,10,-0.278916,0.6239485,0.754184,0.73535717,1.5088158,1.9165084,2.6246464,2.9009204,3.3033042,4.2893467,4.5574746,1
2,11,-0.26912093,0.31433177,0.53673875,0.4797163,1.093761,1.7108865,2.3488894,2.8077412,3.191489,4.208078,4.486945,1
2,12,-0.5876627,-0.20889485,-0.032753706,-0.07899094,0.63110435,1.1136239,1.8827186,2.4589946,3.0839515,4.2474685,4.5383797,1
2,13,-1.0124595,-0.27722836,-0.04771018,-0.058983564,0.76217246,1.1454258,1.9601321,2.7434044,3.3281841,4.484014,4.753356,1
2,14,-1.3298397,-0.69013345,-0.44777513,-0.49966502,0.23563361,0.82266164,1.6522107,2.5783873,3.0954819,4.297679,4.633283,1
2,15,-1.6173494,-0.75017416,-0.47732234,-0.45920992,0.43431067,0.97241473,1.7463639,2.5782733,3.064699,4.0796986,4.403686,1
2,16,-1.3885477,-0.6696931,-0.4242015,-0.4037416,0.5465028,1.0287766,1.8359203,2.820571,3.455668,4.4780693,4.687262,1
2,17,-1.4290793,-0.7893926,-0.5977297,-0.5264213,0.3560965,0.85166526,1.8083706,2.8957667,3.4724464,4.6370115,4.920272,1
2,18,-1.555361,-0.89446366,-0.710659,-0.66819954,0.22532582,0.7097194,1.6075494,2.6288018,3.218272,4.2876287,4.6004744,1
2,19,-1.3397655,-0.519678,-0.31832004,-0.27964735,0.67917323,1.2893118,2.34308,3.3845134,3.88947,4.8405166,5.039828,1
2,20,-1.1374605,-0.37873864,-0.18765998,-0.1259954,0.8268199,1.405761,2.4534273,3.561345,4.0473657,4.947682,5.1656013,1
2,21,-1.0903904,-0.36665797,-0.17378592,-0.086414814,0.8482052,1.4121385,2.5156355,3.7073166,4.157472,5.0839334,5.270029,1
2,22,-0.92176557,-0.27592468,0.05845368,0.14078331,1.1064243,1.6030952,2.5728288,3.6925364,4.1448298,5.094484,5.2659316,1
2,23,-1.180855,-0.16520536,0.105805874,0.11950123,1.0301554,1.6835072,2.8090043,3.9053864,4.41449,5.382967,5.495518,1
2,24,-1.2100425,-0.3434205,-0.21995556,-0.35067248,0.26509833,0.8690827,1.7685333,3.2933095,3.9828405,5.025473,5.3249917,1
2,25,-1.0561371,-0.20355844,-0.13961983,-0.47929406,-0.12352109,0.08255243,0.7538481,1.9987435,2.8507776,3.944864,4.4805655,1
2,26,-1.784805,-0.9362596,-1.149297,-1.4109504,-1.1644218,-0.5419178,0.69155407,2.0634856,3.0818875,4.2195287,4.717866,1
2,27,-2.259036,-1.3297437,-1.7953653,-2.16796,-2.1834872,-1.649909,-0.35498524,1.1733856,2.657864,4.1583533,4.9000406,1
2,28,-2.0015872,-1.099403,-1.5338862,-1.8116648,-1.6462972,-1.3299861,-0.07132959,1.5419166,2.7678514,4.3221536,5.154768,1
2,29,-1.7614343,-1.0707837,-1.6518588,-2.0367544,-2.0843918,-1.8580036,-0.5859108,1.2795694,2.4396768,4.0264025,4.9624825,1
2,30,-2.2592947,-1.2770668,-1.8152354,-2.212249,-2.4140947,-2.364696,-1.1893806,0.7892246,2.1771297,3.8430562,4.9102445,1
2,31,-1.99262,-1.0842816,-1.5629506,-1.9058061,-1.8502476,-1.6347108,-0.30312157,1.7546408,3.120692,4.6097417,5.4324164,1
2,32,-1.9751735,-1.0812811,-1.6120377,-1.9618995,-1.8338406,-1.5238132,-0.051487923,2.0170648,3.3273659,4.7115216,5.319617,1
2,33,-1.6097355,-0.8895241,-1.4024487,-1.7481399,-1.5842135,-1.3281994,-0.0046072006,1.826051,2.9960437,4.2854633,4.8847933,1
2,34,-1.7442102,-0.9520756,-1.5527568,-1.8660264,-1.8142655,-1.5882635,-0.24319673,1.6781878,2.9738674,4.315017,4.8336835,1
2,35,-1.4939289,-0.7536689,-1.3866291,-1.7292752,-1.6439097,-1.4370241,-0.13949013,1.6304073,2.8573213,4.199857,4.622866,1
2,36,-1.180599,-0.4301492,-0.9494097,-1.3285439,-1.2250404,-1.0610366,0.14700913,1.830725,3.068888,4.3337374,4.7410183,1
2,37,-1.3918328,-0.5647539,-1.1007807,-1.5363426,-1.4352095,-1.29742,-0.02927661,1.7457147,3.0591536,4.4193277,4.8554735,1
2,38,-1.3836324,-0.6223637,-1.1501019,-1.6147909,-1.5422804,-1.4267311,-0.15247226,1.6210461,2.9209344,4.31884,4.85963,1
2,39,-1.470051,-0.58965003,-1.0597208,-1.4718285,-1.3129067,-1.178432,0.15062428,1.9744544,3.2972834,4.6920223,5.1976132,1
2,40,-1.453655,-0.5531782,-1.0503745,-1.4870238,-1.2916832,-1.1896014,0.18642521,2.0918975,3.3758478,4.762048,5.1904564,1
2,41,-1.3148239,-0.44754612,-0.9477849,-1.3254068,-1.1333547,-1.07937,0.12577033,1.928704,3.2497773,4.669899,5.0736456,1
2,42,-1.4000165,-0.42314398,-0.952641,-1.3318586,-1.1262205,-1.0109262,0.15014291,1.9082596,3.220245,4.577599,4.999966,1
2,43,-1.41012,-0.2923987,-0.82514215,-1.1855168,-1.0385222,-1.0048056,0.09559798,1.8672581,3.2189937,4.57372,5.053941,1
2,44,-0.9771569,0.0739485,-0.5446484,-0.9714072,-0.81943226,-0.784086,0.3394711,2.0929267,3.4270654,4.6872225,5.185566,1
2,45,-0.6447804,0.15737748,-0.39204764,-0.84212136,-0.742805,-0.758919,0.46238565,2.2652676,3.6369529,4.8474407,5.408296,1
2,46,-0.7192235,0.30877292,-0.22298455,-0.6675527,-0.5770893,-0.58863664,0.5379863,2.199725,3.4261093,4.5747905,5.1167216,1
2,47,-0.27633238,0.59494686,-0.03425765,-0.54854226,-0.519573,-0.5491197,0.52306676,2.2508278,3.5947285,4.8240104,5.4081826,1
2,48,0.21002316,0.8820646,0.2093308,-0.35655212,-0.4119959,-0.5446489,0.33734345,2.011589,3.216108,4.388426,4.9998837,1
2,49,0.21230578,0.9649637,0.25239515,-0.32991362,-0.38698888,-0.60627675,0.20130563,1.7947402,3.041892,4.2797985,4.9527874,1
2,50,0.1561048,0.8550589,0.15127659,-0.4544871,-0.45354533,-0.6694417,0.09750676,1.5950761,2.81573,4.1045904,4.8426676,1
2,51,0.31570935,0.97605246,0.3156426,-0.33972716,-0.33878565,-0.4967537,0.3038454,1.8057139,2.960002,4.2784586,5.065879,1
2,52,0.28130364,1.0495261,0.40188336,-0.33105493,-0.40516782,-0.6519501,0.031109571,1.5869043,2.7917485,4.1462417,4.831854,1
2,53,0.26855922,1.0093191,0.3264637,-0.44845843,-0.6421597,-0.97862864,-0.31242704,1.1343436,2.4667687,3.9020653,4.638712,1
2,54,0.4423883,1.2426274,0.5834967,-0.10651803,-0.20084476,-0.4666767,0.27794552,1.7458217,3.0411325,4.395433,5.0298924,1
2,55,0.46735537,1.2018034,0.63844407,-0.100972176,-0.17550302,-0.28246355,0.6323979,2.096718,3.2463822,4.5130124,5.147024,1
2,56,0.47857463,1.2248235,0.64568186,-0.10537076,-0.19981885,-0.27357006,0.6491585,2.1394854,3.3420951,4.602802,5.233351,1
2,57,0.64821446,1.4190736,0.98266363,0.3977151,0.40291333,0.2917397,1.1463008,2.4743564,3.4436526,4.5663095,5.116606,1
2,58,1.1276307,1.9152839,1.4925921,0.887043,0.9648602,0.88523054,1.702138,2.9284563,3.7618535,4.815369,5.298871,1
2,59,1.1044663,2.1138058,1.6968304,1.0185387,1.0747313,0.9092443,1.6830912,2.9108303,3.851205,4.90809,5.3811684,1
2,60,1.2349489,2.1344333,1.6140656,0.9475565,0.9042926,0.7910633,1.5092549,2.8599374,3.6257024,4.8000226,5.368747,1
3,1,1.7803924,1.7417766,1.8205304,2.1429162,3.034173,3.3708,3.8597956,4.2584953,4.6261926,5.549564,5.8375344,1
3,2,1.9712071,1.9600744,2.0185394,2.2941864,3.1791363,3.3879662,3.853591,4.1847677,4.627867,5.4942026,5.814539,1
3,3,2.2065363,2.1570346,2.1794674,2.415272,3.1866817,3.3378575,3.7122,3.9155636,4.323473,5.146086,5.49006,1
3,4,2.2427926,2.14954,2.2314904,2.5243397,3.3982158,3.6163125,4.02928,4.206888,4.610683,5.43541,5.7599926,1
3,5,2.438051,2.4847617,2.5539985,2.9145885,3.8165412,3.9949777,4.363314,4.5244865,4.889392,5.6378093,5.94252,1
3,6,2.771614,2.9184113,2.9840045,3.375887,4.301035,4.388476,4.6651278,4.7331247,4.9645753,5.690551,5.9564047,1
3,7,3.2079163,3.196579,3.1624155,3.4275084,4.2107325,4.2557135,4.4767785,4.5827956,4.9434834,5.7465334,6.0441875,1
3,8,3.2321787,3.176569,3.1080294,3.326573,4.057321,4.12032,4.403926,4.5258574,5.0273542,5.849511,6.189451,1
3,9,3.057391,3.1412134,3.1188335,3.4044027,4.1778955,4.3333516,4.8615384,5.05834,5.510415,6.162204,6.4456196,1
3,10,2.803559,3.0126967,3.0560715,3.360967,4.200696,4.4059286,5.0230937,5.4372387,5.933772,6.5755305,6.8544803,1
3,11,3.0554876,3.1925416,3.1809158,3.4411306,4.2918744,4.562612,5.0977926,5.3670115,5.845539,6.452199,6.769264,1
3,12,3.2461185,3.257189,3.2905898,3.575342,4.444702,4.673622,5.1625996,5.358169,5.734239,6.3043237,6.6041226,1
3,13,2.9152002,2.9519672,2.9898024,3.2894456,4.1564283,4.455546,5.180824,5.5321417,5.9154224,6.4714117,6.7525854,1
3,14,2.7219102,2.8081532,2.9050121,3.1521122,3.953518,4.203839,4.963022,5.407521,5.844267,6.468657,6.699108,1
3,15,2.9351096,2.7127986,2.8578153,3.0357568,3.8254743,4.068243,4.7914805,5.1944056,5.685726,6.3489966,6.5416346,1
3,16,2.2789688,2.5239978,2.7299228,2.997365,3.8264852,3.997302,4.7826185,5.30318,5.684476,6.195296,6.3360596,1
3,17,2.219203,2.4661188,2.7004886,3.0296936,4.0079136,4.327963,5.0639734,5.6506357,5.97618,6.517922,6.6073804,1
3,18,2.6166103,2.3374145,2.640841,2.854944,3.6637514,3.9230614,4.5196333,5.0168576,5.534956,6.1163063,6.281822,1
3,19,1.2365584,1.753047,2.2215905,2.5865636,3.4394107,3.7542233,4.4407406,5.247668,5.842883,6.509369,6.6742654,1
3,20,0.49274158,0.76516384,0.95276845,1.2554797,2.2008562,2.825821,3.8068845,4.757742,5.2701235,6.020679,6.228945,1
3,21,0.3820715,0.8989371,1.1821764,1.411566,2.1536894,2.823605,3.6864405,4.6502204,5.091852,5.8686423,6.0478573,1
3,22,-0.5822377,-0.311553,0.019295573,0.44717813,1.2369242,1.9485478,3.341628,4.5716243,5.268094,5.9554763,6.050057,1
3,23,-1.0356655,-0.7830566,-0.6351514,-0.38571453,-0.017272234,0.7021365,1.8993318,3.2715313,4.2000847,5.0630946,5.398922,1
3,24,-0.8550942,-0.7728542,-0.5397301,-0.27923775,-0.1011405,0.5741656,1.7406676,2.8645294,3.946083,5.0623336,5.646303,1
3,25,-0.907444,-0.8255619,-0.65655327,-0.25853682,0.03532076,0.6969459,2.1944542,3.349847,4.4653773,5.3616505,5.94478,1
3,26,-0.9805083,-0.77233565,-0.5067456,-0.11040306,0.32693172,0.9362073,2.38881,3.5784383,4.7463207,5.501634,6.0438313,1
3,27,-0.8755255,-0.605595,-0.33577895,0.072199345,0.5933237,1.1874388,2.5510938,3.6778884,4.7158427,5.4410815,5.960171,1
3,28,-0.7294359,-0.45904315,-0.25757766,0.13576806,0.6187234,1.1685699,2.4554992,3.4388745,4.3079267,4.9512577,5.4508142,1
3,29,-0.41131544,-0.19490659,0.060884714,0.4398135,1.045521,1.7735157,3.1665006,4.145348,4.8711643,5.3503265,5.6977077,1
3,30,-0.10200691,-0.022346377,0.23822951,0.6643585,1.3282156,2.1014867,3.6514359,4.745671,5.500173,5.964506,6.2952576,1
3,31,0.06556237,0.07007003,0.28697705,0.6325437,1.3382261,2.114497,3.719676,4.722919,5.510742,5.9520836,6.3038893,1
3,32,0.20281279,0.15448582,0.33847618,0.71674323,1.4929087,2.3302279,3.9471376,4.976004,5.662299,6.035948,6.3251634,1
3,33,0.38000846,0.21350229,0.43762338,0.7761531,1.5799619,2.5058422,4.245007,5.3254256,6.10903,6.4356856,6.706627,1
3,34,0.15196693,0.4297111,0.7143083,1.1312175,2.0099967,3.0786514,4.89001,5.904433,6.4712625,6.591492,6.7558904,1
3,35,0.46815085,0.5920683,0.9026961,1.3016307,2.1714559,3.1749287,4.8790474,5.7930226,6.2852936,6.3139176,6.5333858,1
3,36,0.75374395,0.7293372,0.97746354,1.3136983,2.134505,3.1979983,4.9493494,5.908984,6.4738216,6.5398793,6.766756,1
3,37,0.6072478,0.6980403,1.0049865,1.3007671,2.1451986,3.2074738,5.1548533,6.2391205,6.886422,6.9915485,7.2265677,1
3,38,0.4108007,0.72639906,1.0405085,1.428838,2.4156227,3.4767747,5.414138,6.4536376,6.9617043,6.9598484,7.076866,1
3,39,0.8729207,0.93901956,1.1408454,1.425934,2.3872452,3.3246439,5.2475495,6.280632,6.821635,6.870078,7.0197167,1
3,40,1.0539871,0.8695731,1.0490006,1.21402,2.0849614,3.0757804,4.8838134,5.8807793,6.5234632,6.636487,6.7169724,1
3,41,0.52866566,0.40171063,0.5730518,0.86306024,1.721847,2.7611194,4.719268,5.8455834,6.446693,6.5321884,6.5766783,1
3,42,0.68579847,0.5922085,0.72801244,1.1287596,2.0468903,3.1870308,5.0034776,5.875123,6.2989063,6.257139,6.165843,1
3,43,0.6906677,0.6012454,0.7986993,1.1423252,1.954328,2.8883984,4.613402,5.3909,6.0124006,6.0623007,5.9495664,1
3,44,0.4975264,0.4946506,0.64542794,0.9421495,1.713231,2.7045271,4.4135785,5.127164,5.644773,5.605844,5.588889,1
3,45,1.0127605,0.76530695,0.94364905,1.3268306,2.0937738,3.063157,4.7059584,5.2147484,5.572073,5.568442,5.5319824,1
3,46,1.2060193,0.9360243,1.1880397,1.6642705,2.420073,3.4446068,5.149523,5.6859636,6.175126,6.1931343,6.076356,1
3,47,0.78385884,0.7286959,1.1146135,1.5703298,2.361229,3.4379191,5.1883583,5.7289658,6.257773,6.268031,6.206857,1
3,48,1.2528019,0.8145745,1.1311314,1.6006305,2.4039943,3.489703,5.194008,5.728663,6.151096,6.1477866,6.0696573,1
3,49,1.2260427,0.8324709,1.2071015,1.7739574,2.732204,3.82563,5.5488563,6.1003604,6.5797777,6.538499,6.3989396,1
3,50,1.2437155,0.9397402,1.3741543,1.9524739,2.903933,3.9645035,5.580183,6.0796137,6.4509377,6.345806,6.2336383,1
3,51,1.435448,1.0397002,1.3597262,1.823897,2.7287104,3.8080337,5.553743,6.0646305,6.3805304,6.270669,6.152608,1
3,52,1.6643637,1.0913017,1.3440844,1.7941957,2.637475,3.7975872,5.5244293,6.0829983,6.455864,6.4947996,6.3628054,1
3,53,1.2592041,0.82141113,1.0811709,1.4065012,2.1980004,3.3515766,5.108803,5.777543,6.230324,6.25225,5.9806185,1
3,54,1.0866853,0.74684924,1.1124047,1.4662064,2.336259,3.5765152,5.338416,5.9006667,6.240405,6.269097,6.0515323,1
3,55,1.1837698,0.8551485,1.2043355,1.5253799,2.4032187,3.6254458,5.4142647,5.861223,6.0766435,5.997675,5.729164,1
3,56,0.36982894,0.10487759,0.40268207,0.850626,1.7136896,3.0098982,4.8872013,5.5156302,5.946896,5.9377923,5.7454414,1
3,57,0.6014763,0.109312415,0.50087,0.95838976,1.8335547,3.0861578,4.95308,5.5934615,5.982574,5.9863667,5.859103,1
3,58,0.4902904,0.051436067,0.52101564,1.0940886,2.0395246,3.2641385,5.0639486,5.712277,6.068621,6.11928,5.889396,1
3,59,0.34244156,-0.040780544,0.3907498,1.0194392,1.9469329,3.2512846,5.023799,5.7342663,6.162225,6.203921,5.8911896,1
3,60,0.6782572,0.08584523,0.37794352,0.8346646,1.6190631,2.938489,4.7029757,5.4520535,6.039805,5.8151417,5.730397,1
4,1,2.2487197,2.0867717,2.122208,2.3059514,2.944294,3.4584694,4.016303,4.678857,4.8176565,5.5494776,5.253062,1
4,2,2.0668025,2.1082742,2.2139523,2.4390445,3.1089551,3.643128,4.1981845,4.8334045,4.991924,5.712429,5.3194613,1
4,3,2.1459136,2.1425245,2.2022314,2.4759266,3.113538,3.6405551,4.183897,4.844115,5.0089116,5.6972976,5.296864,1
4,4,2.442247,2.3578243,2.4104621,2.7071714,3.386777,3.9552636,4.528878,5.152334,5.2623043,5.8431153,5.4068937,1
4,5,2.4730725,2.2843251,2.4299078,2.7528872,3.424653,4.051799,4.579857,5.202014,5.243068,5.725478,5.1639113,1
4,6,2.1099765,2.1874282,2.3638961,2.744936,3.4805446,4.2016644,4.7739515,5.460192,5.5689754,6.0334997,5.448137,1
4,7,2.4675903,2.4473467,2.5983272,3.0059466,3.763357,4.4428954,4.9751434,5.6221485,5.7318516,6.1598234,5.491795,1
4,8,2.658003,2.4354842,2.627031,3.0370078,3.8667521,4.514815,5.042245,5.715867,5.790332,6.1818795,5.546039,1
4,9,2.503048,2.4308205,2.7351937,3.1325443,3.9465718,4.5081997,4.975056,5.537882,5.527921,5.854784,5.2124605,1
4,10,2.7480392,2.744216,2.9718714,3.3244007,4.1654234,4.7845383,5.249141,5.711689,5.643153,5.9648147,5.296518,1
4,11,2.9264755,2.851163,3.079525,3.4113817,4.2561817,4.9742956,5.4356203,5.8960686,5.7325425,5.997292,5.4075994,1
4,12,3.040894,2.9164853,3.2276504,3.5957713,4.6001782,5.3338785,5.855833,6.2965527,5.9554687,6.1063733,5.4426274,1
4,13,3.2093725,3.050692,3.3195868,3.654007,4.580098,5.3308864,5.845886,6.421514,6.212116,6.374829,5.6463923,1
4,14,3.1746721,3.1144402,3.425859,3.7294564,4.5801845,5.292719,5.785139,6.346431,6.1708717,6.3024073,5.5398684,1
4,15,3.2567246,3.1581538,3.3822055,3.6270578,4.394208,5.1287775,5.704687,6.2573414,6.0391684,6.14319,5.337557,1
4,16,3.0906947,3.018428,3.1902914,3.4332724,4.245454,4.977871,5.5524125,6.1149983,5.9261146,6.006422,5.232733,1
4,17,3.1404347,3.0983129,3.28714,3.579258,4.4933705,5.250781,5.8609424,6.428623,6.1616187,6.3038106,5.5610213,1
