Start_Curve_ID,Scenario_ID,Month,Y_1M,Y_3M,Y_6M,Y_1Y,Y_2Y,Y_3Y,Y_5Y,Y_7Y,Y_10Y,Y_20Y,Y_30Y
1,22,2027-12-31,0.9645644,0.9732129,1.1357481,1.2955894,1.8557525,2.328951,2.5952513,3.1338496,3.6600807,4.347978,4.7720194
1,23,2028-01-31,1.1524488,1.0686618,1.2286917,1.334914,1.9658453,2.4184036,2.6643038,3.1345992,3.6232133,4.2401104,4.6380787
1,24,2028-02-29,1.1401926,1.1756628,1.4143598,1.519633,2.1932802,2.6386113,2.9198966,3.432184,3.948521,4.5559554,4.871649
1,25,2028-03-31,1.2197607,1.3379446,1.5130293,1.6194729,2.2267635,2.5834322,2.8431842,3.3412123,3.8875778,4.525227,4.8334208
1,26,2028-04-30,1.4839125,1.5168446,1.7144034,1.7472858,2.3322537,2.6750598,2.8675947,3.2841363,3.7310035,4.2367125,4.5077467
1,27,2028-05-31,1.5142199,1.6597584,1.8409789,1.8597333,2.460349,2.7938845,2.9686565,3.3933234,3.8772001,4.3384066,4.6518903
1,28,2028-06-30,1.63051,1.7921133,1.9847739,2.0244532,2.627964,2.9665706,3.0583122,3.5254092,3.9998417,4.504778,4.855422
1,29,2028-07-31,1.8558099,1.8660328,2.025055,1.9394257,2.4544873,2.8020978,2.844915,3.2756612,3.7691598,4.2240562,4.565502
1,30,2028-08-31,1.8080037,1.8890789,2.0403938,2.0186515,2.4656017,2.7647786,2.7375739,3.1905806,3.7342594,4.2293305,4.5721707
1,31,2028-09-30,1.9357462,1.9818234,2.1060185,2.085022,2.5279038,2.803856,2.785412,3.3076363,3.8136537,4.293115,4.647415
1,32,2028-10-31,2.30057,2.2192953,2.364049,2.2316318,2.6333869,2.8294861,2.6849246,3.133348,3.6273627,4.1833973,4.545874
1,33,2028-11-30,2.2543335,2.313539,2.5239453,2.3631468,2.7034128,2.8985925,2.7228613,3.1678038,3.7036955,4.2189293,4.5454164
1,34,2028-12-31,2.4072003,2.5478191,2.7297783,2.5095224,2.752047,2.8555827,2.578084,3.0062218,3.5161326,3.9851923,4.3263383
1,35,2029-01-31,2.5698836,2.5736322,2.7238896,2.5490599,2.7337961,2.7829237,2.4036598,2.8047876,3.362424,3.8549953,4.219606
1,36,2029-02-28,2.4450498,2.4610324,2.6664357,2.4619262,2.7327573,2.8341498,2.4702911,2.8673244,3.3472354,3.8135118,4.0895104
1,37,2029-03-31,2.5527701,2.5975976,2.7378542,2.5168557,2.7361069,2.8913732,2.5326328,2.9760108,3.5544968,4.0465903,4.326323
1,38,2029-04-30,2.6927743,2.657792,2.821433,2.6220229,2.8756764,3.1112123,2.751614,3.1982384,3.7332873,4.199941,4.4638705
1,39,2029-05-31,2.9338284,2.9087005,2.9651425,2.7369602,2.9741998,3.2296307,2.9436364,3.333788,3.7620177,4.2628546,4.5236864
1,40,2029-06-30,2.912114,2.9218926,2.9886892,2.79686,3.0108178,3.3084097,3.0043855,3.3516498,3.8139832,4.3072176,4.5489335
1,41,2029-07-31,2.8971877,2.8791156,3.014917,2.8054175,3.04835,3.3377259,2.9943752,3.303277,3.777441,4.3059998,4.539797
1,42,2029-08-31,2.973125,3.057274,3.2627237,3.024538,3.1566768,3.410175,3.0018866,3.3060403,3.7494388,4.18547,4.472664
1,43,2029-09-30,3.1887336,3.2359025,3.4225285,3.1560204,3.1774147,3.367063,2.8678453,3.0857635,3.5585358,3.9857268,4.258357
1,44,2029-10-31,3.2902522,3.2184732,3.4416883,3.1675596,3.1557121,3.348268,2.8359969,3.0694263,3.5571136,4.0202055,4.2742786
1,45,2029-11-30,3.414091,3.4437265,3.577198,3.2269878,3.1242983,3.2438405,2.7233825,2.9544399,3.4503798,3.882822,4.124628
1,46,2029-12-31,3.5267549,3.3974195,3.5395863,3.1612308,3.1023297,3.2340827,2.7071981,2.9095807,3.312836,3.7561157,3.969815
1,47,2030-01-31,3.5895348,3.43638,3.5117059,3.1402183,3.0599308,3.2323773,2.6874816,2.920599,3.2907588,3.687566,3.8740306
1,48,2030-02-28,3.5028524,3.4326367,3.546432,3.1451817,3.0112517,3.1352048,2.5375667,2.9022918,3.2905958,3.827033,4.023819
1,49,2030-03-31,3.5612302,3.497056,3.5791044,3.2035956,3.1606278,3.3886633,2.8056674,3.1667652,3.4772286,3.9626448,4.143264
1,50,2030-04-30,3.738146,3.5893536,3.6745586,3.310233,3.267827,3.5531592,3.0208876,3.4467754,3.78158,4.2821455,4.4505796
1,51,2030-05-31,3.7287278,3.698516,3.737057,3.3465977,3.3047822,3.5760577,3.0959723,3.5448465,3.9236896,4.4147816,4.5675163
1,52,2030-06-30,3.7901726,3.6690922,3.701421,3.2761421,3.2658873,3.5504081,3.0844243,3.546477,3.9286356,4.4200344,4.585619
1,53,2030-07-31,3.722607,3.614728,3.7013688,3.2569184,3.3484163,3.6873016,3.2194324,3.712169,4.089168,4.643446,4.784787
1,54,2030-08-31,3.392188,3.3432283,3.476272,3.0741286,3.1448698,3.4862814,3.0108333,3.5497103,3.9409122,4.5015545,4.7556705
1,55,2030-09-30,3.6749194,3.585276,3.607738,3.137648,3.1439316,3.43456,2.9062061,3.3734927,3.7531002,4.214602,4.489803
1,56,2030-10-31,3.6053982,3.45194,3.4774644,3.0343494,3.1143208,3.4160974,2.833769,3.2946413,3.626233,4.0819407,4.33031
1,57,2030-11-30,3.5422273,3.4038358,3.4635627,3.0006938,3.0899787,3.3883133,2.879558,3.3294208,3.637805,4.039153,4.2352695
1,58,2030-12-31,3.3868387,3.2656398,3.397582,2.935301,3.0273468,3.2977388,2.7229595,3.2190814,3.5546944,4.0647087,4.2752295
1,59,2031-01-31,3.486286,3.3204257,3.315476,2.8612595,2.9023173,3.2135391,2.5556598,3.0372088,3.3249097,3.803134,4.0075417
1,60,2031-02-28,3.5332143,3.293456,3.2966301,2.686215,2.6840782,3.0101767,2.3985434,2.8717504,3.2510474,3.7563643,3.9488454
1,1,2026-03-31,2.0967886,1.7595834,1.7622632,2.0327327,2.6043096,3.0254183,3.7338173,4.2482467,4.58728,5.3956194,5.414099
1,2,2026-04-30,2.1468725,1.6820728,1.6548786,1.8752792,2.4565387,2.864174,3.5674121,4.0971007,4.56043,5.4591293,5.4939837
1,3,2026-05-31,1.9132705,1.8160567,1.75323,2.0141804,2.4931154,2.903272,3.5882876,4.0011945,4.415591,5.306077,5.3891735
1,4,2026-06-30,1.9881362,1.7210944,1.5441943,1.7841234,2.2513793,2.6183438,3.3103077,3.7161846,4.131888,5.038432,5.060184
1,5,2026-07-31,2.134693,1.7463759,1.6277115,1.8223102,2.2283907,2.5752594,3.3067195,3.7880094,4.3013134,5.288806,5.319018
1,6,2026-08-31,1.9658498,1.73055,1.593706,1.8615988,2.2356029,2.5986512,3.3095977,3.7361312,4.132292,5.0747256,5.1559505
1,7,2026-09-30,1.9673762,1.7886562,1.6986628,1.9347987,2.3168967,2.658462,3.3449178,3.7818854,4.1794767,5.064307,5.1944532
1,8,2026-10-31,2.3990793,2.0125766,1.8605723,2.074965,2.4155145,2.7891345,3.5001392,3.8951745,4.383778,5.3564105,5.528924
1,9,2026-11-30,2.3866076,2.240555,2.145979,2.3393674,2.7546022,3.2092485,3.9756815,4.300467,4.7222595,5.5948563,5.7231483
1,10,2026-12-31,2.4524977,2.237427,2.1685355,2.4453518,2.895006,3.4085653,4.256329,4.6024485,5.018878,5.823281,5.943137
1,11,2027-01-31,2.7148085,2.4172754,2.263979,2.5158634,2.9117362,3.3859086,4.1190214,4.4502435,4.8759766,5.7208323,5.890918
1,12,2027-02-28,2.472167,2.3052278,2.2637444,2.5234609,2.93583,3.3920944,4.123438,4.3407345,4.7432513,5.4648285,5.596598
1,13,2027-03-31,2.6020238,2.2955432,2.1677103,2.445317,2.8156118,3.2541027,4.0193157,4.2665577,4.709258,5.5157027,5.551724
1,14,2027-04-30,2.5817194,2.1694174,2.0798945,2.3462315,2.6666176,3.0539794,3.7388186,3.9352171,4.369837,5.0994635,5.165798
1,15,2027-05-31,2.5822883,2.202445,2.0720932,2.2867498,2.6384447,2.9646647,3.489237,3.6271992,3.9661818,4.656328,4.662736
1,16,2027-06-30,2.9828587,2.5773249,2.3433783,2.600696,2.968916,3.2099705,3.6663637,3.762483,4.1294723,4.738359,4.723352
1,17,2027-07-31,3.1513715,2.6060383,2.4055402,2.649967,2.8489764,2.975484,3.2718654,3.4121823,3.779966,4.4645247,4.4254136
1,18,2027-08-31,2.890367,2.5158033,2.3583295,2.5795166,2.7234263,2.7416542,3.0310912,3.1248934,3.4946032,4.160239,4.2132063
1,19,2027-09-30,2.8328803,2.436737,2.1837344,2.466813,2.7080927,2.7794943,3.1973255,3.3581731,3.6475554,4.174007,4.2187014
1,20,2027-10-31,3.0433972,2.5455432,2.2810364,2.514937,2.697822,2.807795,3.3062909,3.5690749,3.8960547,4.4058743,4.509284
1,21,2027-11-30,2.9109137,2.4400496,2.245741,2.5525565,2.8104804,2.9146202,3.3959765,3.606643,3.9223762,4.3764534,4.4518075
1,22,2027-12-31,2.9895437,2.4627724,2.254067,2.5474477,2.7443194,2.7803917,3.1748328,3.2773552,3.6332383,4.0760574,4.226786
1,23,2028-01-31,3.0702457,2.4759598,2.253505,2.6031773,2.824658,2.8084514,3.0305626,3.1187978,3.3718886,3.7995727,3.9681907
1,24,2028-02-29,3.000115,2.5409749,2.4315894,2.726901,2.9651532,2.9493253,3.1208634,3.1292202,3.4244227,3.8670878,4.0174084
1,25,2028-03-31,3.4894085,2.7733464,2.6981554,2.9321017,3.1634068,3.1747644,3.6012099,3.6661296,3.9776695,4.5173306,4.706624
1,26,2028-04-30,3.5066535,2.8697248,2.8411522,3.0054946,3.0459838,2.9372184,3.3650362,3.4334588,3.793563,4.346176,4.5823655
1,27,2028-05-31,3.2764199,2.759444,2.7691505,2.9815128,3.0598369,2.9258945,3.3655825,3.3901215,3.78352,4.231706,4.4940767
1,28,2028-06-30,3.0330074,2.6644,2.5951772,2.9115157,3.0436416,2.9039404,3.268422,3.318392,3.6847775,4.1642294,4.41477
1,29,2028-07-31,3.138784,2.5163515,2.4737792,2.724081,2.7130282,2.5420923,2.9289858,2.9274123,3.3229296,3.80344,4.080858
1,30,2028-08-31,2.9503736,2.538801,2.4504375,2.7255936,2.6928906,2.552404,2.9550433,3.050052,3.433402,3.999916,4.3408117
1,31,2028-09-30,2.8030663,2.4358299,2.3665311,2.6714375,2.6967034,2.5753932,3.0262563,3.0900383,3.4964678,4.0583878,4.4455776
1,32,2028-10-31,2.7681503,2.3625832,2.3597367,2.6728842,2.8509486,2.714882,3.156438,3.1886141,3.4887142,3.9524019,4.352231
1,33,2028-11-30,2.8829956,2.405387,2.3783584,2.598741,2.6393986,2.3984823,2.8414557,2.878871,3.2601776,3.769937,4.26651
1,34,2028-12-31,2.8420053,2.3747797,2.3804188,2.618205,2.6296837,2.419951,2.8573422,2.8271537,3.2291927,3.8454065,4.372903
1,35,2029-01-31,2.6830215,2.179462,2.2151647,2.4682317,2.5010326,2.2729378,2.6661944,2.5903418,3.061308,3.675241,4.176905
1,36,2029-02-28,2.406717,2.1697726,2.1920447,2.4487042,2.4826214,2.3218172,2.7896318,2.7258453,3.346447,3.911152,4.3756876
1,37,2029-03-31,2.2997968,1.8572961,1.8445203,2.096243,2.219906,2.1184292,2.6341822,2.5941868,3.3065162,3.8910227,4.3487616
1,38,2029-04-30,2.2114506,1.8708175,1.9239314,2.196285,2.387224,2.3300152,2.7953267,2.7729874,3.454451,4.070898,4.504652
1,39,2029-05-31,2.0570714,1.9338372,1.9317068,2.246456,2.5160809,2.5301917,3.1789663,3.116213,3.743577,4.263614,4.6095943
1,40,2029-06-30,2.1115313,1.8316879,1.8711405,2.1920738,2.5286095,2.5450993,3.1825716,3.146096,3.806309,4.2876515,4.673319
1,41,2029-07-31,2.231052,1.8503449,1.8397437,2.1446872,2.3197696,2.3272908,3.0433488,3.0825734,3.8134217,4.3948603,4.8450375
1,42,2029-08-31,1.7923007,1.6756697,1.8533566,2.1532183,2.4099565,2.432685,3.223218,3.274255,4.0074425,4.55057,4.9372077
1,43,2029-09-30,1.8934402,1.6088446,1.8056909,2.085959,2.4137797,2.5058122,3.314268,3.310069,4.1024547,4.567606,5.0074253
1,44,2029-10-31,2.125633,1.6775156,1.7675552,2.044141,2.1907678,2.3226526,3.0705786,3.141281,3.8851218,4.417694,4.775677
1,45,2029-11-30,1.7608774,1.4526017,1.5718969,1.8562917,1.987612,2.1639857,3.0375843,3.2120855,4.0422535,4.5970206,4.945415
1,46,2029-12-31,1.4518708,1.25449,1.3277178,1.695955,1.9620379,2.2122242,3.177459,3.3326044,4.2085037,4.7700467,5.1133194
1,47,2030-01-31,1.4208746,1.1902993,1.2221279,1.4754992,1.7546835,1.996144,2.901019,3.0251062,3.8145967,4.462654,4.825793
1,48,2030-02-28,1.5140162,1.2727172,1.26584,1.4611399,1.7079673,1.9627188,2.9262123,3.0504136,3.7893472,4.362912,4.7288675
1,49,2030-03-31,1.4210116,1.1409085,1.1476625,1.3743982,1.7353342,2.0432296,3.0361261,3.2350206,3.9983552,4.497835,4.925162
1,50,2030-04-30,1.4806393,1.2036914,1.1989287,1.462296,1.7909594,2.1567945,3.1092145,3.3377523,3.8696399,4.316139,4.78104
1,51,2030-05-31,1.4472693,1.1669779,1.2322409,1.4982818,1.869274,2.2343354,3.114163,3.2698073,3.7653039,4.137146,4.614662
1,52,2030-06-30,1.3632699,1.0316397,1.0596225,1.4685875,1.8271064,2.1444569,3.009941,3.270041,3.7991736,4.1926727,4.7594624
1,53,2030-07-31,1.6451232,1.2343721,1.262307,1.5949014,1.8941538,2.2006009,3.0499663,3.2896788,3.7190316,4.0952,4.6771736
1,54,2030-08-31,1.4319248,1.1521705,1.2288265,1.4904912,1.9349022,2.1808786,3.0174022,3.2232232,3.6535356,3.9707048,4.5688596
1,55,2030-09-30,1.3811332,1.0166106,1.131429,1.555307,2.068157,2.3879056,3.3142514,3.4717262,3.936839,4.1789675,4.753912
1,56,2030-10-31,1.3241581,0.9602434,1.0505605,1.4397907,1.7098824,2.0032487,2.8707945,2.9419968,3.4329414,3.6659179,4.14712
1,57,2030-11-30,1.2451451,0.89882743,0.9681676,1.3754408,1.7272593,2.010904,2.7719433,2.7703834,3.232884,3.44093,3.948359
1,58,2030-12-31,1.3600305,1.0216901,1.0381838,1.494027,1.9386326,2.2940433,3.0461192,3.0315988,3.4371624,3.5929136,4.0482483
1,59,2031-01-31,1.4125078,1.1054437,1.1542183,1.5263016,1.8558108,2.2114477,2.8695772,2.896627,3.2806132,3.4781375,3.9657226
1,60,2031-02-28,1.4586141,0.98985565,1.0731878,1.5087433,1.9011931,2.3015065,2.9847224,3.0666203,3.4429193,3.695244,4.2566595
1,1,2026-03-31,1.7290931,1.6545217,1.6693705,1.9663182,2.5979335,3.0110216,3.7279062,4.193611,4.607784,5.48199,5.5187964
1,2,2026-04-30,1.5732378,1.5136656,1.6111282,1.8238342,2.4214673,2.8047495,3.5327988,4.026041,4.3924046,5.276852,5.2959585
1,3,2026-05-31,1.640695,1.5793804,1.6869279,1.8994163,2.6063294,2.989679,3.6889822,4.1947346,4.5467014,5.4379115,5.463464
1,4,2026-06-30,1.6913326,1.6036493,1.7271293,2.0353613,2.7067273,3.056222,3.677125,4.131528,4.4405046,5.3560047,5.3086586
1,5,2026-07-31,1.6684339,1.5729175,1.6745274,1.8854257,2.560904,2.922213,3.409307,3.7894204,4.0685143,4.97089,5.0110664
1,6,2026-08-31,1.7314938,1.6551832,1.781619,2.0063717,2.730733,3.1548853,3.6722403,4.045578,4.2988877,5.1798005,5.121748
1,7,2026-09-30,1.8153665,1.7013085,1.8352146,2.095057,2.76406,3.1523473,3.6587405,4.0564218,4.2789598,5.164191,5.1857452
1,8,2026-10-31,1.8237172,1.7523916,1.9620318,2.1670642,2.7843807,3.0559115,3.4915166,3.8226793,3.9386744,4.7698617,4.8402805
1,9,2026-11-30,1.8799632,1.9104676,2.0937386,2.2334116,2.8617759,3.0659556,3.4838722,3.73089,3.8816814,4.727138,4.841544
1,10,2026-12-31,2.0405192,1.8748035,2.1080203,2.2117646,2.7825537,2.9815834,3.401185,3.6898184,3.8161366,4.631565,4.728135
1,11,2027-01-31,1.9771725,1.9606926,2.201167,2.2493708,2.7906353,2.8863292,3.3402395,3.6098723,3.7619915,4.6311216,4.7573147
1,12,2027-02-28,2.1512568,2.1313434,2.366941,2.4553185,3.0483668,3.1004517,3.522382,3.7758555,3.8905072,4.7304373,4.8692636
1,13,2027-03-31,2.4047344,2.2638428,2.475477,2.504223,3.0104282,3.0125427,3.411935,3.6311347,3.8073325,4.688575,4.89046
1,14,2027-04-30,2.3763378,2.3278522,2.534253,2.580513,3.0775633,3.1290822,3.6342533,3.7667222,3.9392905,4.6790476,4.88429
1,15,2027-05-31,2.2934835,2.423682,2.6333058,2.7428508,3.296161,3.4329624,4.0023513,4.1992455,4.384193,5.100324,5.2563176
1,16,2027-06-30,2.5692396,2.5199323,2.619672,2.6343956,3.1500025,3.272162,3.8626697,4.0746055,4.226773,4.9961376,5.164545
1,17,2027-07-31,2.5918581,2.4878185,2.6881125,2.741753,3.3684735,3.4851208,4.082356,4.2362456,4.3268185,5.0292625,5.2452664
1,18,2027-08-31,2.3480957,2.4113774,2.669654,2.8286602,3.5004857,3.6541529,4.296732,4.4569306,4.551619,5.1534257,5.3328924
1,19,2027-09-30,2.646004,2.5655513,2.7842908,2.8619347,3.3855715,3.433177,3.9759018,4.1083884,4.245838,4.9117327,5.1222873
1,20,2027-10-31,2.5270503,2.5612445,2.7712977,2.8220553,3.3735871,3.4086404,3.9728248,4.1043444,4.197329,4.934267,5.104179
1,21,2027-11-30,2.678797,2.7134957,2.8424802,2.8637998,3.3695066,3.39147,4.023556,4.173023,4.352812,5.0936337,5.27458
1,22,2027-12-31,2.845622,2.793943,2.9090223,2.9389076,3.3850806,3.3232198,3.9679234,4.1757565,4.3974624,5.1393414,5.369672
1,23,2028-01-31,2.647307,2.6198947,2.777958,2.8037813,3.2252145,3.145912,3.7129636,3.8805661,4.053392,4.7905693,5.056714
1,24,2028-02-29,2.5856285,2.6173658,2.7820072,2.8284473,3.2485175,3.1420698,3.651812,3.869695,4.092291,4.8048263,5.113087
1,25,2028-03-31,2.6906211,2.5642529,2.6882443,2.7551064,3.1432226,3.0219371,3.5571818,3.839489,4.0865383,4.815543,5.162728
1,26,2028-04-30,2.5351882,2.4693837,2.625186,2.6834571,3.0775697,2.9807901,3.5142634,3.7532644,3.9471946,4.623075,4.972856
1,27,2028-05-31,2.5234656,2.5389824,2.649755,2.7216597,3.1158,3.0155966,3.5850816,3.805632,3.994742,4.7311416,5.007396
1,28,2028-06-30,2.7387178,2.5804205,2.6679351,2.725875,3.111991,3.053461,3.6493351,3.8537529,4.088762,4.86891,5.147558
1,29,2028-07-31,2.6818287,2.541796,2.6706512,2.7144392,3.1434608,3.1952713,3.7763224,4.013378,4.163522,4.990988,5.2113624
1,30,2028-08-31,2.611968,2.5972943,2.7774765,2.8307905,3.2603292,3.299663,3.915287,4.1583314,4.3729086,5.244697,5.5185847
1,31,2028-09-30,2.614532,2.5998373,2.726601,2.7899134,3.257042,3.3035145,3.8682935,4.122191,4.3957524,5.2441783,5.4991784
1,32,2028-10-31,2.591016,2.676599,2.8030457,2.8658173,3.355174,3.4887764,4.1269417,4.393669,4.6256027,5.3713613,5.62092
1,33,2028-11-30,2.5496476,2.6022398,2.725391,2.8117666,3.1859393,3.3003879,3.8893292,4.194676,4.4686284,5.2241273,5.4707594
1,34,2028-12-31,2.2196214,2.2484818,2.3793993,2.4957252,2.9310021,3.0211346,3.5807958,3.8391807,4.166188,4.9991117,5.228454
1,35,2029-01-31,2.2755928,2.3145485,2.4896264,2.5707388,2.9361765,3.0029607,3.4803772,3.6862676,3.9102252,4.6549454,4.9047465
1,36,2029-02-28,2.1380982,2.2073848,2.390428,2.4765959,2.8520117,2.938431,3.4940631,3.7475593,3.9359565,4.631365,4.837922
1,37,2029-03-31,2.1976016,2.1274269,2.2364917,2.319841,2.5470064,2.6027458,3.1453075,3.481861,3.7211547,4.484709,4.6712313
1,38,2029-04-30,1.8114135,2.0489542,2.158543,2.3128536,2.5075612,2.5300698,3.0175948,3.3173785,3.5233586,4.3122625,4.49787
1,39,2029-05-31,1.4812921,1.6821281,1.7808233,1.9253901,2.3343892,2.4466174,3.017392,3.3748326,3.6365569,4.4356046,4.6215506
1,40,2029-06-30,1.7374309,1.791686,1.8145257,1.9887488,2.3404994,2.5466087,3.165767,3.5500975,3.8298624,4.716749,4.8691673
1,41,2029-07-31,1.4593668,1.5476027,1.5910056,1.8735983,2.3451781,2.5978284,3.201775,3.6578636,3.9150953,4.7480083,4.927517
1,42,2029-08-31,1.5510261,1.7510189,1.7951872,2.11752,2.7345328,2.9806504,3.5501132,3.9474301,4.242321,5.053238,5.2535696
1,43,2029-09-30,1.7459438,1.8405595,1.8372705,2.2133503,2.8666806,3.1864302,3.7802627,4.1083336,4.372657,5.1621675,5.364201
1,44,2029-10-31,1.6408737,1.8337855,1.9590015,2.3477082,2.99966,3.3245058,3.9953325,4.326078,4.507636,5.166042,5.332201
1,45,2029-11-30,1.6091281,1.8470719,1.9326763,2.299686,2.9798272,3.2865603,3.924879,4.249452,4.465656,5.164238,5.3226027
1,46,2029-12-31,1.8739114,1.9457273,2.0830822,2.35976,2.9651527,3.1791992,3.748632,4.0610023,4.2014294,4.8706675,5.03975
1,47,2030-01-31,1.3062961,1.4847542,1.7254093,2.0813684,2.674308,2.8772783,3.5292437,3.885889,4.1225476,4.793494,5.011881
1,48,2030-02-28,1.1869509,1.5421654,1.6602747,2.0640786,2.6363006,2.7407117,3.4249551,3.742335,4.0467415,4.722675,4.871729
1,49,2030-03-31,1.3467529,1.4725007,1.5088794,1.8651309,2.3439498,2.3622463,2.915265,3.2297623,3.4654229,4.2395544,4.4294767
1,50,2030-04-30,0.95050806,1.166867,1.175653,1.4884664,2.048437,2.1149185,2.783981,3.122707,3.4371712,4.2802806,4.478175
1,51,2030-05-31,1.0202016,1.2874007,1.2684834,1.5698335,2.0999677,2.1994226,2.8892775,3.279161,3.6320739,4.4990964,4.7042956
1,52,2030-06-30,0.8696372,1.0468898,1.0007172,1.3507459,1.8259728,1.8728719,2.59455,3.0533133,3.347579,4.302582,4.5669875
1,53,2030-07-31,1.0156561,1.1529677,1.0739698,1.370382,1.8140458,1.8494226,2.5162473,2.9560876,3.2486148,4.2831826,4.5918207
1,54,2030-08-31,0.7866365,1.0413244,0.94782174,1.2922554,1.8946145,2.0773177,2.8276014,3.2865906,3.4746177,4.4750767,4.7334046
1,55,2030-09-30,0.8292686,1.048568,0.9386089,1.3255122,1.9635913,2.1684027,2.953391,3.4488218,3.6513019,4.706319,5.021021
1,56,2030-10-31,0.8891223,1.1455162,1.0219783,1.369972,1.9844139,2.1806579,2.9488595,3.3625374,3.514274,4.587668,4.9210486
1,57,2030-11-30,0.8283614,1.0898637,1.0321782,1.3569583,2.0025468,2.1750624,2.9809446,3.411773,3.6685748,4.7737775,5.174323
1,58,2030-12-31,0.77149886,1.0001025,0.9587823,1.347569,1.9567891,2.1352978,2.976762,3.4008908,3.6373477,4.6975336,5.081112
1,59,2031-01-31,0.8102057,1.002555,0.9724318,1.2950366,1.846971,2.0153503,2.9206536,3.37803,3.5931878,4.659525,4.9704075
1,60,2031-02-28,0.64861935,0.77441156,0.813869,1.1671162,1.739941,1.881317,2.8607452,3.3364224,3.564334,4.6452856,4.9650183
1,1,2026-03-31,1.565579,1.500456,1.5391676,1.8056086,2.4364212,2.9290936,3.603878,4.1226697,4.4095807,5.2771473,5.2951484
1,2,2026-04-30,1.5670567,1.4248965,1.5049264,1.69321,2.3327403,2.7981112,3.4893591,4.003975,4.3759317,5.3359337,5.3501554
1,3,2026-05-31,1.5172408,1.5103804,1.5937705,1.8153539,2.5400567,2.9817162,3.7215402,4.1819367,4.5636168,5.5033584,5.521749
1,4,2026-06-30,1.6339924,1.5280833,1.6888582,1.9903691,2.7255647,3.116221,3.8637066,4.270237,4.5568085,5.3997645,5.3533096
1,5,2026-07-31,1.6151208,1.4786055,1.5755087,1.8457346,2.4980333,2.829163,3.472632,3.8784091,4.154484,4.9623504,4.9115934
1,6,2026-08-31,1.5703136,1.4199522,1.5081857,1.7208844,2.274063,2.5838313,3.178962,3.5582414,3.8687854,4.668344,4.5840793
